truc,pair,dac_trung,lag,n,n_khop,F,he_so,dau,p_tiem_can,p_hoan_vi,p_wy,q_fdr
bien_do,USDCAD,nhan_chim_giam,2,3050,221.0,0.020319749385169426,0.004805156727747741,1,0.8866570994864661,0.8721278721278721,1.0,0.9976667739605971
bien_do,USDCAD,harami_tang,1,3050,228.0,1.557525528656424,-0.0414677419320375,-1,0.21212379325762054,0.1838161838161838,1.0,0.7796399404791013
bien_do,USDCAD,harami_tang,2,3050,228.0,2.158269480267915,-0.04880556356469114,-1,0.14190754631420077,0.13586413586413587,1.0,0.7478759772337754
bien_do,USDCAD,harami_giam,1,3050,232.0,0.3062317503580974,-0.01823931083522344,-1,0.5800423928764312,0.5634365634365635,1.0,0.9313267377783506
bien_do,USDCAD,harami_giam,2,3050,232.0,0.06797451168661939,0.008595363540789132,1,0.7943266613450257,0.7772227772227772,1.0,0.9657009657009658
bien_do,USDCAD,xuyen_tham,1,3050,47.0,0.09511641173840193,0.021876437185577267,1,0.7577918464161569,0.7732267732267732,1.0,0.9657009657009658
bien_do,USDCAD,xuyen_tham,2,3050,47.0,0.37318419006280956,0.04332981078736564,1,0.5413192728066206,0.5304695304695305,1.0,0.9280492235037688
bien_do,USDCAD,may_den,1,3050,46.0,1.7190364924248949,-0.09396638344459018,-1,0.18991591383010897,0.17282717282717283,1.0,0.7796399404791013
bien_do,USDCAD,may_den,2,3050,46.0,0.7722533896859222,-0.06299027618887312,-1,0.3795901425179481,0.36063936063936064,1.0,0.9015984015984017
bien_do,USDCAD,sao_mai,1,3050,206.0,0.04868572442398459,0.007682181860039771,1,0.8253809808672333,0.8221778221778222,1.0,0.9846440984165535
bien_do,USDCAD,sao_mai,2,3050,205.0,0.4334698893575441,0.022976617337628888,1,0.5103409617796049,0.5034965034965035,1.0,0.9280492235037688
bien_do,USDCAD,sao_hom,1,3050,189.0,2.336249004238256,-0.05537345959642701,-1,0.12649737456376475,0.0919080919080919,1.0,0.6412192458704087
bien_do,USDCAD,sao_hom,2,3050,189.0,1.5614824413023372,-0.04527392110032289,-1,0.21154426924823866,0.21178821178821178,1.0,0.7931093296946954
bien_do,USDCAD,ba_linh_trang,1,3050,355.0,10.933683349472865,0.09011217553334107,1,0.0009552666155581147,0.001998001998001998,0.5074925074925075,0.09221547683086145
bien_do,USDCAD,ba_linh_trang,2,3050,355.0,0.6730098456446786,0.022408444297920768,1,0.41206837369956595,0.5194805194805194,1.0,0.9280492235037688
bien_do,USDCAD,ba_qua_den,1,3050,319.0,1.8351715954689307,-0.038710618694159024,-1,0.17561835714969132,0.24575424575424576,1.0,0.8301858569238248
bien_do,USDCAD,ba_qua_den,2,3050,319.0,1.2735964222110694,-0.03224359144017706,-1,0.2591819229113407,0.34565434565434566,1.0,0.8939778170547402
bien_do,USDCAD,gap,1,3050,,0.1961915243990366,6.561080227866452,1,0.6578441037203075,0.6453546453546454,1.0,0.9496615853584067
bien_do,USDCAD,gap,2,3050,,1.6320848676689794,18.920803626586217,1,0.20151225253818406,0.18581418581418582,1.0,0.7796399404791013
bien_do,USDCAD,abs_gap,1,3050,,67.83689174329946,126.7404041160121,1,2.220446049250313e-16,0.000999000999000999,0.000999000999000999,0.06660006660006661
bien_do,USDCAD,abs_gap,2,3050,,1.7879526596749633,20.932800736976194,1,0.18127562268768382,0.12187812187812187,1.0,0.7169301286948345
bien_do,USDCHF,than,1,3050,,0.25980047799718353,-0.01753263153890924,-1,0.6102941762911409,0.6183816183816184,1.0,0.9393138507062558
bien_do,USDCHF,than,2,3050,,0.4901319110630493,0.024083216521749932,1,0.4839219157926872,0.4785214785214785,1.0,0.9280492235037688
bien_do,USDCHF,bong_tren,1,3050,,0.45957195255152566,0.029909700258627304,1,0.49787556375980124,0.5094905094905094,1.0,0.9280492235037688
bien_do,USDCHF,bong_tren,2,3050,,1.9941205136527882,-0.06225616625047698,-1,0.158012827170519,0.14385614385614387,1.0,0.7676533992323465
bien_do,USDCHF,bong_duoi,1,3050,,0.0006086204797160481,-0.001114383433175603,-1,0.9803196125831817,0.984015984015984,1.0,0.9976667739605971
bien_do,USDCHF,bong_duoi,2,3050,,0.27740301961272695,0.023785528096384838,1,0.5984467817622665,0.5884115884115884,1.0,0.9365634365634365
bien_do,USDCHF,vi_tri_dong,1,3050,,2.0357098535606686,-0.043082570102428816,-1,0.15374489774968247,0.15084915084915085,1.0,0.7787084710161633
bien_do,USDCHF,vi_tri_dong,2,3050,,1.1857489609016727,0.03288659582330074,1,0.27627483754232274,0.27172827172827174,1.0,0.832003817078444
bien_do,USDCHF,huong,1,3050,,1.7664198022986728,-0.011662438587006935,-1,0.18392528710457023,0.18581418581418582,1.0,0.7796399404791013
bien_do,USDCHF,huong,2,3050,,0.2386776677459448,0.004288311114218621,1,0.6251979660069296,0.6223776223776224,1.0,0.9397637538341055
bien_do,USDCHF,lr_park,1,3050,,0.09425116212818702,0.0048891607111890036,1,0.7588616708005415,0.7432567432567433,1.0,0.9657009657009658
bien_do,USDCHF,lr_park,2,3050,,5.206939882067056,0.036299644373670545,1,0.0225655569449581,0.026973026973026972,1.0,0.44955044955044954
bien_do,USDCHF,lr_gk,1,3050,,0.02201038912946377,0.0026801332270267146,1,0.8820692821849829,0.8851148851148851,1.0,0.9976667739605971
bien_do,USDCHF,lr_gk,2,3050,,6.399837900181062,0.045631855715643516,1,0.01146307953076009,0.012987012987012988,0.996003996003996,0.28860028860028863
bien_do,USDCHF,lr_rs,1,3050,,0.004415819408103922,-0.0010392583377026449,-1,0.9470226241744281,0.951048951048951,1.0,0.9976667739605971
bien_do,USDCHF,lr_rs,2,3050,,7.667800309128647,0.04323844453423309,1,0.005655521841852584,0.008991008991008992,0.965034965034965,0.2247752247752248
bien_do,USDCHF,doji,1,3050,152.0,2.9379223354182584,0.06901709652234325,1,0.08662365983122611,0.1018981018981019,1.0,0.6702974444909929
bien_do,USDCHF,doji,2,3050,152.0,4.008415342306613,-0.08059446320567243,-1,0.04536216420548311,0.03796203796203796,1.0,0.46484128116781176
bien_do,USDCHF,bua,1,3050,90.0,0.0780190387020939,-0.014473019211046526,-1,0.7800190729835823,0.7822177822177823,1.0,0.9657009657009658
bien_do,USDCHF,bua,2,3050,90.0,2.346964066494528,0.07932470344902089,1,0.12563107422090147,0.1258741258741259,1.0,0.7192807192807193
bien_do,USDCHF,sao_bang,1,3050,117.0,0.478157281535414,0.03155977050089597,1,0.489310861334164,0.4725274725274725,1.0,0.9280492235037688
bien_do,USDCHF,sao_bang,2,3050,117.0,0.0004394000597645268,0.0009565430730235601,1,0.9832774435751023,0.988011988011988,1.0,0.9976667739605971
bien_do,USDCHF,marubozu,1,3050,66.0,0.4367765881465552,0.03980469202876193,1,0.5087323400960138,0.5244755244755245,1.0,0.9280492235037688
bien_do,USDCHF,marubozu,2,3050,66.0,2.578784873251432,-0.0966809349948385,-1,0.10840839737941443,0.0969030969030969,1.0,0.6682972200213579
bien_do,USDCHF,con_quay,1,3050,566.0,0.8020935641021845,0.020190173095436047,1,0.370538908933029,0.3756243756243756,1.0,0.905118977408134
bien_do,USDCHF,con_quay,2,3050,565.0,3.140081296304595,-0.039954636630239675,-1,0.07648991594240206,0.07792207792207792,1.0,0.5994005994005994
bien_do,USDCHF,nhan_chim_tang,1,3050,203.0,0.7979316383861289,-0.0314070658863837,-1,0.3717830403345177,0.3516483516483517,1.0,0.8940212330042839
bien_do,USDCHF,nhan_chim_tang,2,3050,203.0,0.0037978136264301744,-0.002166876135557206,-1,0.9508643916622663,0.948051948051948,1.0,0.9976667739605971
bien_do,USDCHF,nhan_chim_giam,1,3050,234.0,0.8556499382683841,-0.030454461553846898,-1,0.35503214701945174,0.35064935064935066,1.0,0.8940212330042839
bien_do,USDCHF,nhan_chim_giam,2,3050,234.0,0.24756790691026515,-0.01638318351372853,-1,0.6188287228085947,0.5984015984015985,1.0,0.9365634365634365
bien_do,USDCHF,harami_tang,1,3050,230.0,0.4812754842119324,-0.023023871989874704,-1,0.4878980237999595,0.4785214785214785,1.0,0.9280492235037688
bien_do,USDCHF,harami_tang,2,3050,229.0,2.3110328585047903,-0.050544888739949737,-1,0.1285624224346117,0.12187812187812187,1.0,0.7169301286948345
bien_do,USDCHF,harami_giam,1,3050,230.0,1.454007684512014,0.04002626909692544,1,0.22797959835170212,0.18581418581418582,1.0,0.7796399404791013
bien_do,USDCHF,harami_giam,2,3050,230.0,0.14655505520197248,-0.012710062446251467,-1,0.7018761543921483,0.7152847152847153,1.0,0.9619844441273012
bien_do,USDCHF,xuyen_tham,1,3050,61.0,1.7928114296458213,0.08379097727927909,1,0.18068387258860374,0.18081918081918083,1.0,0.7796399404791013
bien_do,USDCHF,xuyen_tham,2,3050,61.0,0.15531403308783914,0.02466948946638205,1,0.6935355169585057,0.7002997002997003,1.0,0.9619844441273012
bien_do,USDCHF,may_den,1,3050,56.0,0.7490505248353009,0.056489597734493045,1,0.38684514322721153,0.34865134865134867,1.0,0.8939778170547402
bien_do,USDCHF,may_den,2,3050,56.0,1.8997854052444973,-0.08994611553457853,-1,0.1682035355883077,0.14285714285714285,1.0,0.7676533992323465
bien_do,USDCHF,sao_mai,1,3050,187.0,0.14850343321349851,-0.014077120706473666,-1,0.6999965523652696,0.7102897102897103,1.0,0.9619844441273012
bien_do,USDCHF,sao_mai,2,3050,187.0,0.0297248642060782,-0.006298149030358088,-1,0.8631274453146387,0.8681318681318682,1.0,0.9976667739605971
bien_do,USDCHF,sao_hom,1,3050,207.0,1.3288216503943888,-0.04015614106839282,-1,0.24910538072183597,0.23376623376623376,1.0,0.829939291477753
bien_do,USDCHF,sao_hom,2,3050,207.0,0.1688480159927776,0.014316871466478979,1,0.6811665434265715,0.6643356643356644,1.0,0.9504780933352363
bien_do,USDCHF,ba_linh_trang,1,3050,389.0,0.04853403572693008,-0.005788203954163668,-1,0.8256488401084108,0.8601398601398601,1.0,0.9976667739605971
bien_do,USDCHF,ba_linh_trang,2,3050,389.0,0.002903556131850826,-0.0014157549484882775,-1,0.9570305943041524,0.97002997002997,1.0,0.9976667739605971
bien_do,USDCHF,ba_qua_den,1,3050,293.0,0.011264339256413191,0.0031563516850601162,1,0.9154833459703723,0.9440559440559441,1.0,0.9976667739605971
bien_do,USDCHF,ba_qua_den,2,3050,293.0,0.0012627446592367423,0.0010568816065643187,1,0.9716553710665103,0.988011988011988,1.0,0.9976667739605971
bien_do,USDCHF,gap,1,3050,,0.493614595672824,9.030113161056775,1,0.48237300079992407,0.4935064935064935,1.0,0.9280492235037688
bien_do,USDCHF,gap,2,3050,,0.7091138104534317,-10.818136818223511,-1,0.39980425048913637,0.3856143856143856,1.0,0.918129489558061
bien_do,USDCHF,abs_gap,1,3050,,33.61081263318228,78.20456294410454,1,7.420647540890002e-09,0.000999000999000999,0.001998001998001998,0.06660006660006661
bien_do,USDCHF,abs_gap,2,3050,,28.39991230667467,72.02018434268871,1,1.0586041665483492e-07,0.000999000999000999,0.001998001998001998,0.06660006660006661
bien_do,USDJPY,than,1,3050,,8.157677574704996,0.12159162891046221,1,0.0043169570154285575,0.002997002997002997,0.935064935064935,0.11988011988011987
bien_do,USDJPY,than,2,3050,,2.407926661361793,0.06619134426866916,1,0.12082601537756332,0.0999000999000999,1.0,0.6702974444909929
bien_do,USDJPY,bong_tren,1,3050,,1.4446907685885992,-0.06969992369587824,-1,0.22947518286764945,0.21678321678321677,1.0,0.7931093296946954
bien_do,USDJPY,bong_tren,2,3050,,7.896118528860409,-0.1625892411333721,-1,0.004985719121376908,0.006993006993006993,0.9530469530469531,0.2097902097902098
bien_do,USDJPY,bong_duoi,1,3050,,6.362120611646448,-0.13743864370866105,-1,0.011708755493012424,0.011988011988011988,0.996003996003996,0.2766464304925843
bien_do,USDJPY,bong_duoi,2,3050,,0.43455514413835694,0.03593895623616354,1,0.5098120462838831,0.5164835164835165,1.0,0.9280492235037688
bien_do,USDJPY,vi_tri_dong,1,3050,,0.3126523161817911,-0.020849990294489935,-1,0.5760982540361481,0.5564435564435565,1.0,0.9313267377783506
bien_do,USDJPY,vi_tri_dong,2,3050,,0.5942646838103569,0.028744836239795964,1,0.44083448453103535,0.44455544455544455,1.0,0.9280492235037688
bien_do,USDJPY,huong,1,3050,,0.16599451683060829,-0.004444002036538893,-1,0.6837250426652417,0.6693306693306693,1.0,0.951989187283305
bien_do,USDJPY,huong,2,3050,,0.452940305461378,-0.007337137880115469,-1,0.5009929855510844,0.4945054945054945,1.0,0.9280492235037688
bien_do,USDJPY,lr_park,1,3050,,6.6522861172253895,0.05315442942722366,1,0.009949338678990394,0.004995004995004995,0.995004995004995,0.17629429394135276
bien_do,USDJPY,lr_park,2,3050,,1.619087851836798,0.026297744055213554,1,0.20331611053610654,0.18181818181818182,1.0,0.7796399404791013
bien_do,USDJPY,lr_gk,1,3050,,1.671172488406999,0.030248749976433065,1,0.19619957779459096,0.17182817182817184,1.0,0.7796399404791013
bien_do,USDJPY,lr_gk,2,3050,,0.413100075725443,0.015055965222103927,1,0.5204485676732533,0.5194805194805194,1.0,0.9280492235037688
bien_do,USDJPY,lr_rs,1,3050,,0.00034123633093138925,0.0003545780821249053,1,0.9852630587116716,0.987012987012987,1.0,0.9976667739605971
bien_do,USDJPY,lr_rs,2,3050,,0.005893904641005311,0.0014735390071233916,1,0.938810149245066,0.9400599400599401,1.0,0.9976667739605971
bien_do,USDJPY,doji,1,3050,135.0,0.10894100391537126,-0.01744094534823885,-1,0.7413757137467694,0.7652347652347652,1.0,0.9657009657009658
bien_do,USDJPY,doji,2,3050,135.0,0.10781931781632893,0.017351060200058978,1,0.7426631646652395,0.7272727272727273,1.0,0.9654062751407885
bien_do,USDJPY,bua,1,3050,106.0,1.182876317495527,-0.06454217402913974,-1,0.27685723370985516,0.2837162837162837,1.0,0.8385702966983755
bien_do,USDJPY,bua,2,3050,106.0,0.05719060129554208,-0.014190173685922703,-1,0.8110087944869071,0.8121878121878122,1.0,0.9785395327564003
bien_do,USDJPY,sao_bang,1,3050,84.0,2.8606257288517583,-0.11231615862797201,-1,0.09087444325235716,0.1038961038961039,1.0,0.6702974444909929
bien_do,USDJPY,sao_bang,2,3050,84.0,7.469847909174148,-0.18133385162043783,-1,0.006310314135236972,0.008991008991008992,0.975024975024975,0.2247752247752248
bien_do,USDJPY,marubozu,1,3050,96.0,0.015900552531599235,0.007849016961611171,1,0.8996631504936542,0.8851148851148851,1.0,0.9976667739605971
bien_do,USDJPY,marubozu,2,3050,96.0,0.0910303181085294,-0.01878314564679737,-1,0.762891972965089,0.7642357642357642,1.0,0.9657009657009658
bien_do,USDJPY,con_quay,1,3050,519.0,3.4732377958003657,-0.05394286247617128,-1,0.06246524064604331,0.058941058941058944,1.0,0.5546692113856293
bien_do,USDJPY,con_quay,2,3050,520.0,1.0539076999177306,-0.029707159898647625,-1,0.30469031121305223,0.2947052947052947,1.0,0.858364936034839
bien_do,USDJPY,nhan_chim_tang,1,3050,216.0,0.1702428841909455,-0.017482767312446686,-1,0.6799250678439259,0.6743256743256744,1.0,0.951989187283305
bien_do,USDJPY,nhan_chim_tang,2,3050,216.0,0.0035175912512764506,-0.0025130684350953324,-1,0.9527096553351648,0.957042957042957,1.0,0.9976667739605971
bien_do,USDJPY,nhan_chim_giam,1,3050,218.0,1.0514922728080014,-0.043251299453294735,-1,0.3052450515945221,0.2897102897102897,1.0,0.852089087383205
bien_do,USDJPY,nhan_chim_giam,2,3050,218.0,0.2668775676071186,-0.021792097895991,-1,0.6054715497617025,0.6083916083916084,1.0,0.9393138507062558
bien_do,USDJPY,harami_tang,1,3050,209.0,3.0985570541348073,-0.07568887604311023,-1,0.07846203974951393,0.061938061938061936,1.0,0.5546692113856293
bien_do,USDJPY,harami_tang,2,3050,209.0,1.0251954859695882,-0.04354757378027957,-1,0.31137018132437444,0.3256743256743257,1.0,0.892320349333924
bien_do,USDJPY,harami_giam,1,3050,235.0,0.015904241496242217,0.005140171800656534,1,0.8996515735653274,0.8861138861138861,1.0,0.9976667739605971
bien_do,USDJPY,harami_giam,2,3050,235.0,0.03960648698433701,-0.00811157721981029,-1,0.8422652389480826,0.8441558441558441,1.0,0.99744005994006
bien_do,USDJPY,xuyen_tham,1,3050,70.0,1.3450486510939181,0.08415044422686978,1,0.24623645618435475,0.24675324675324675,1.0,0.8301858569238248
bien_do,USDJPY,xuyen_tham,2,3050,70.0,0.7596055323963908,0.06324448006391431,1,0.3835206639669959,0.3726273726273726,1.0,0.9039347749025168
bien_do,USDJPY,may_den,1,3050,56.0,0.18148690887706104,0.034486940685222456,1,0.6701286068278535,0.6383616383616384,1.0,0.9480618391509481
bien_do,USDJPY,may_den,2,3050,55.0,2.4353672870340977,-0.12742005721954922,-1,0.11872995702286604,0.12187812187812187,1.0,0.7169301286948345
bien_do,USDJPY,sao_mai,1,3050,175.0,0.4155099602677887,-0.030122168904150756,-1,0.5192345567765289,0.5104895104895105,1.0,0.9280492235037688
bien_do,USDJPY,sao_mai,2,3050,175.0,0.14433788251643617,0.017754728663562102,1,0.7040325723149913,0.6813186813186813,1.0,0.959603776505185
bien_do,USDJPY,sao_hom,1,3050,172.0,1.3463957995213793,-0.054683677896595916,-1,0.24600010326946642,0.1978021978021978,1.0,0.779989241527703
bien_do,USDJPY,sao_hom,2,3050,172.0,8.329764441367468e-05,0.0004302274258761859,1,0.9927186022148422,0.9920079920079921,1.0,0.9976667739605971
bien_do,USDJPY,ba_linh_trang,1,3050,388.0,3.964259273262374e-05,0.0002058618838065799,1,0.9949767755544168,0.996003996003996,1.0,0.9976667739605971
bien_do,USDJPY,ba_linh_trang,2,3050,388.0,1.0079895218960657,-0.03279547156005633,-1,0.3154646917316233,0.4205794205794206,1.0,0.9280492235037688
bien_do,USDJPY,ba_qua_den,1,3050,267.0,4.885860524406504,0.08502194161539936,1,0.02715157820600611,0.07992007992007992,1.0,0.5994005994005994
bien_do,USDJPY,ba_qua_den,2,3050,267.0,1.2698892103883292,0.043369660538039985,1,0.2598762018973697,0.34865134865134867,1.0,0.8939778170547402
bien_do,USDJPY,gap,1,3050,,1.5466174734024356,14.70885393987232,1,0.21373116002234693,0.22277722277722278,1.0,0.8088297244923751
bien_do,USDJPY,gap,2,3050,,0.012981433772072698,-1.3477477186351787,-1,0.9092959585247808,0.9120879120879121,1.0,0.9976667739605971
bien_do,USDJPY,abs_gap,1,3050,,6.09249451180046,30.638701051583705,1,0.013630249104705117,0.008991008991008992,0.998001998001998,0.2247752247752248
bien_do,USDJPY,abs_gap,2,3050,,6.818863167593327,32.40655546182618,1,0.009064230838450649,0.004995004995004995,0.99000999000999,0.17629429394135276
huong,AUDUSD,than,1,3050,,0.24716674736547803,-0.03322583326317742,-1,0.6191130430923557,0.6273726273726273,1.0,0.941058941058941
huong,AUDUSD,than,2,3050,,0.0023340916926460234,-0.0032292903062635238,-1,0.9614704091718722,0.9600399600399601,1.0,0.9976667739605971
huong,AUDUSD,bong_tren,1,3050,,0.14594749271225957,0.03264995195619216,1,0.7024652076241169,0.7182817182817183,1.0,0.9619844441273012
huong,AUDUSD,bong_tren,2,3050,,0.10092043647066705,0.02713115962233164,1,0.7507496330295467,0.7492507492507493,1.0,0.9657009657009658
huong,AUDUSD,bong_duoi,1,3050,,0.06732630094437092,0.022679465271940858,1,0.7952877525423461,0.7812187812187812,1.0,0.9657009657009658
huong,AUDUSD,bong_duoi,2,3050,,0.06847094806428368,-0.022847401007865878,-1,0.793593918271643,0.7692307692307693,1.0,0.9657009657009658
huong,AUDUSD,vi_tri_dong,1,3050,,0.028164207546714254,0.009619070049501346,1,0.8667344933732426,0.8741258741258742,1.0,0.9976667739605971
huong,AUDUSD,vi_tri_dong,2,3050,,0.2510710048818231,-0.028702049205607632,-1,0.6163581643288985,0.6473526473526473,1.0,0.9496615853584067
huong,AUDUSD,huong,1,3050,,0.10888746038514216,0.005661121580007455,1,0.741437010027383,0.7552447552447552,1.0,0.9657009657009658
huong,AUDUSD,huong,2,3050,,0.3737069776080676,-0.010475008669361133,-1,0.5410361670180901,0.5184815184815185,1.0,0.9280492235037688
huong,AUDUSD,lr_park,1,3050,,2.3076555307215094,-0.04997594231338726,-1,0.12884187884214848,0.13386613386613386,1.0,0.7437007437007437
huong,AUDUSD,lr_park,2,3050,,0.040494531050778236,0.006624641519973909,1,0.8405301928182258,0.8421578421578422,1.0,0.99744005994006
huong,AUDUSD,lr_gk,1,3050,,2.332480513099417,-0.05603032560541545,-1,0.12680366465881165,0.11588411588411589,1.0,0.7094945870456074
huong,AUDUSD,lr_gk,2,3050,,0.09534211524352618,0.011337253773054178,1,0.7575136627982548,0.7682317682317682,1.0,0.9657009657009658
huong,AUDUSD,lr_rs,1,3050,,1.5383303916557292,-0.03744446097293897,-1,0.21496202439000844,0.1938061938061938,1.0,0.779989241527703
huong,AUDUSD,lr_rs,2,3050,,0.25760486212336253,0.015329027336886045,1,0.6118071882008578,0.6273726273726273,1.0,0.941058941058941
huong,AUDUSD,doji,1,3050,154.0,0.12384516667910309,-0.027539365460107313,-1,0.724925288089372,0.7082917082917083,1.0,0.9619844441273012
huong,AUDUSD,doji,2,3050,154.0,0.8163227474931465,-0.0707027436703083,-1,0.36632895259510545,0.37362637362637363,1.0,0.9039347749025168
huong,AUDUSD,bua,1,3050,91.0,0.24827382002702192,0.05019621930420722,1,0.6183291391718371,0.6213786213786214,1.0,0.9397637538341055
huong,AUDUSD,bua,2,3050,91.0,0.9399690256717149,0.09761275225409183,1,0.33236278355754345,0.3306693306693307,1.0,0.8937008937008938
huong,AUDUSD,sao_bang,1,3050,124.0,0.2914517982366358,0.046838087314470984,1,0.5893311464567013,0.6043956043956044,1.0,0.9393138507062558
huong,AUDUSD,sao_bang,2,3050,124.0,3.9440934212363405,0.17216891075949053,1,0.047125691869609354,0.04895104895104895,1.0,0.52578999947421
huong,AUDUSD,marubozu,1,3050,73.0,0.6990691323196812,0.09371365482323524,1,0.4031622388389251,0.38961038961038963,1.0,0.9239772085621888
huong,AUDUSD,marubozu,2,3050,73.0,0.01682162925310363,-0.01454058075798821,-1,0.8968137515476757,0.913086913086913,1.0,0.9976667739605971
huong,AUDUSD,con_quay,1,3050,546.0,0.012049736982906827,-0.004905294835498202,-1,0.9125979886490432,0.9170829170829171,1.0,0.9976667739605971
huong,AUDUSD,con_quay,2,3050,546.0,0.2907700167766074,0.024099827738048918,1,0.5897669179314265,0.5994005994005994,1.0,0.9365634365634365
huong,AUDUSD,nhan_chim_tang,1,3050,217.0,0.8093182390922727,0.059980319371384,1,0.3683930035558961,0.37962037962037964,1.0,0.9098471249865672
huong,AUDUSD,nhan_chim_tang,2,3050,217.0,0.1226190990100811,0.023338367537683816,1,0.7262352557622096,0.6973026973026973,1.0,0.9619844441273012
huong,AUDUSD,nhan_chim_giam,1,3050,265.0,4.2907479247744575,-0.12600843375034904,-1,0.03840430945264306,0.03396603396603397,1.0,0.46484128116781176
huong,AUDUSD,nhan_chim_giam,2,3050,264.0,7.317054943747202e-05,-0.0005215617209905824,-1,0.9931755559598834,0.996003996003996,1.0,0.9976667739605971
huong,AUDUSD,harami_tang,1,3050,215.0,0.5099878666226483,-0.04780605001822686,-1,0.4751988270097648,0.4675324675324675,1.0,0.9280492235037688
huong,AUDUSD,harami_tang,2,3050,215.0,0.3784109488217641,0.04117665741986148,1,0.5385008520092278,0.5674325674325674,1.0,0.9313267377783506
huong,AUDUSD,harami_giam,1,3050,204.0,0.0017152703048932305,0.002842824336771879,1,0.966967113933693,0.965034965034965,1.0,0.9976667739605971
huong,AUDUSD,harami_giam,2,3050,204.0,1.8674481791068405,-0.09368121958993962,-1,0.17186849005339255,0.1798201798201798,1.0,0.7796399404791013
huong,AUDUSD,xuyen_tham,1,3050,50.0,0.41060135879939574,0.08645130287681406,1,0.5217126405883383,0.5314685314685315,1.0,0.9280492235037688
huong,AUDUSD,xuyen_tham,2,3050,50.0,1.841440886941495,-0.18302808337904197,-1,0.174882707072598,0.17782217782217782,1.0,0.7796399404791013
huong,AUDUSD,may_den,1,3050,55.0,1.3537070778762232,0.14977696687854355,1,0.24472221695698826,0.24475524475524477,1.0,0.8301858569238248
huong,AUDUSD,may_den,2,3050,55.0,3.101505989520101,0.2266879709914953,1,0.07832022741989975,0.06693306693306693,1.0,0.5737120022834308
huong,AUDUSD,sao_mai,1,3050,191.0,0.4141216435764029,0.045502806610707214,1,0.5199333454863241,0.5114885114885115,1.0,0.9280492235037688
huong,AUDUSD,sao_mai,2,3050,191.0,0.003777628827752194,0.004346472434901672,1,0.9509949762360905,0.952047952047952,1.0,0.9976667739605971
huong,AUDUSD,sao_hom,1,3050,182.0,0.3566874635080533,0.043270735973091994,1,0.5503961049979855,0.5694305694305695,1.0,0.9313267377783506
huong,AUDUSD,sao_hom,2,3050,182.0,0.33273595066435113,0.04174798085324675,1,0.5640951103661902,0.5904095904095904,1.0,0.9365634365634365
huong,AUDUSD,ba_linh_trang,1,3050,344.0,0.0008569707181176146,-0.001586071678296449,-1,0.9766479311851102,0.983016983016983,1.0,0.9976667739605971
huong,AUDUSD,ba_linh_trang,2,3050,344.0,0.36067956943028634,-0.03253871351482976,-1,0.5481737429913937,0.5414585414585414,1.0,0.9280492235037688
huong,AUDUSD,ba_qua_den,1,3050,348.0,6.645905066528136,0.13887884329207115,1,0.009984970586051634,0.005994005994005994,0.995004995004995,0.1998001998001998
huong,AUDUSD,ba_qua_den,2,3050,349.0,0.20597807091815173,0.02448260485633034,1,0.6499705155782781,0.6473526473526473,1.0,0.9496615853584067
huong,AUDUSD,gap,1,3050,,0.41663621999281303,-11.721640457493455,-1,0.5186689124305783,0.5064935064935064,1.0,0.9280492235037688
huong,AUDUSD,gap,2,3050,,0.1541012574014324,-7.127775413792319,-1,0.6946739274291895,0.6983016983016983,1.0,0.9619844441273012
huong,AUDUSD,abs_gap,1,3050,,0.49148418120409476,-13.432221778566097,-1,0.4833195427558459,0.4965034965034965,1.0,0.9280492235037688
huong,AUDUSD,abs_gap,2,3050,,1.4403937652825283,22.969913863367452,1,0.23016896420571642,0.2077922077922078,1.0,0.7890843333881309
huong,EURUSD,than,1,3050,,0.42928178122549554,0.04551413536366052,1,0.5123910539932645,0.5374625374625375,1.0,0.9280492235037688
huong,EURUSD,than,2,3050,,0.37338499219864485,0.042458089464689375,1,0.5412105091913415,0.5364635364635365,1.0,0.9280492235037688
huong,EURUSD,bong_tren,1,3050,,0.19453695696571435,-0.03961125964316452,-1,0.6591983741840781,0.6553446553446554,1.0,0.9504780933352363
huong,EURUSD,bong_tren,2,3050,,1.1976506941626295,-0.09830471039358953,-1,0.2738782655361284,0.26573426573426573,1.0,0.832003817078444
huong,EURUSD,bong_duoi,1,3050,,0.17080403781493023,-0.03778917896780025,-1,0.6794273122431969,0.6703296703296703,1.0,0.951989187283305
huong,EURUSD,bong_duoi,2,3050,,0.09575993630991639,0.02828749368776351,1,0.7569996283475888,0.7292707292707292,1.0,0.9657009657009658
huong,EURUSD,vi_tri_dong,1,3050,,0.09854285910065785,0.01871919716980325,1,0.7536068131995618,0.7772227772227772,1.0,0.9657009657009658
huong,EURUSD,vi_tri_dong,2,3050,,0.021916096731361957,0.008829636363398837,1,0.8823203192755245,0.8831168831168831,1.0,0.9976667739605971
huong,EURUSD,huong,1,3050,,0.5030818172033921,-0.012422603892009634,-1,0.478203404613877,0.4975024975024975,1.0,0.9280492235037688
huong,EURUSD,huong,2,3050,,0.6164198533815307,-0.0137546001104786,-1,0.43244187084332686,0.41058941058941056,1.0,0.9280492235037688
huong,EURUSD,lr_park,1,3050,,0.14696933658390923,-0.012975453542492478,-1,0.7014753110651308,0.6943056943056943,1.0,0.9619844441273012
