truc,pair,bien,lag,n,F,q,p_tiem_can,p_hac,cot_manh,he_so,t_manh,dau,p_hoan_vi,p_wy,q_fdr
huong,GBPUSD,DGS10,5,3050,0.18542612196613287,6,0.9809600327188529,0.9709534552469329,DGS10_d1_L5,0.014621982885074209,0.7515659660453682,1,0.98001998001998,1.0,0.9910293787844808
huong,GBPUSD,T10Y2Y,1,3050,0.4925661183148392,6,0.8143606998306351,0.5969787587754058,T10Y2Y_ad5_L1,0.026074446332403366,1.325492776900087,1,0.8111888111888111,1.0,0.9392712550607287
huong,GBPUSD,T10Y2Y,2,3050,0.8299096131461212,6,0.5465535085788784,0.4998637780792462,T10Y2Y_ad1_L2,-0.028349021437842285,-1.4930460905499563,-1,0.5154845154845155,1.0,0.762740981103264
huong,GBPUSD,T10Y2Y,5,3050,0.881359026519965,6,0.5075603935170205,0.3483879204892659,T10Y2Y_rv20_L5,0.027247695946597966,1.4311309875662832,1,0.48151848151848153,1.0,0.7467416304625607
huong,GBPUSD,DFII10,1,3050,0.5753932247303953,6,0.7502557704394452,0.8101124767737746,DFII10_d1_L1,0.023283628310218216,1.2207042626245648,1,0.7622377622377622,1.0,0.9183960056171009
huong,GBPUSD,DFII10,2,3050,0.6579342264115019,6,0.6837622929684943,0.7569154150141252,DFII10_ad1_L2,-0.027475944299890392,-1.5265877464609219,-1,0.6683316683316683,1.0,0.8763554326468234
huong,GBPUSD,DFII10,5,3050,0.3864898664928999,6,0.8880879849643792,0.8870361050515243,DFII10_d5_L5,-0.025205206826416138,-1.343055886748093,-1,0.8861138861138861,1.0,0.9670722837091352
huong,GBPUSD,VIXCLS,1,3050,3.2334115246045947,6,0.0036093244659159973,0.04369476401149175,VIXCLS_d5_L1,-0.05381125647067581,-2.230375633633918,-1,0.003996003996003996,1.0,0.04654169360051713
huong,GBPUSD,VIXCLS,2,3050,1.0365776075697755,6,0.39930453946878364,0.29780417737107023,VIXCLS_d5_L2,-0.03850113558162008,-1.640022940305178,-1,0.36163836163836166,1.0,0.6506024096385542
huong,GBPUSD,VIXCLS,5,3050,1.7355922690328391,6,0.10868981080080564,0.010569263602484669,VIXCLS_ad1_L5,-0.05587399952749076,-2.071903113977641,-1,0.1068931068931069,1.0,0.3607642357642358
huong,GBPUSD,GVZCLS,1,3050,1.5580516165103233,6,0.15533478910171905,0.2205405127492024,GVZCLS_d5_L1,-0.05580512821443664,-2.385565531263688,-1,0.15084915084915085,1.0,0.42032967032967034
huong,GBPUSD,GVZCLS,2,3050,1.8572962308774443,6,0.08441940160252603,0.04513680287236199,GVZCLS_d5_L2,-0.06008303186580284,-2.6137920808139996,-1,0.0919080919080919,1.0,0.3304599592024742
huong,GBPUSD,GVZCLS,5,3050,1.650227056880818,6,0.12928416776721752,0.07583538738120144,GVZCLS_ad1_L5,-0.05819885142161542,-2.399089384822966,-1,0.11688311688311688,1.0,0.37048665620094196
huong,GBPUSD,OVXCLS,1,3050,0.4810136632119304,6,0.8229380527913239,0.8081515151204715,OVXCLS_d5_L1,-0.027121734092844536,-1.202061393676064,-1,0.8181818181818182,1.0,0.9418604651162792
huong,GBPUSD,OVXCLS,2,3050,0.7594038159238068,6,0.6018802662940581,0.15350396293665391,OVXCLS_ad5_L2,0.05133258148204382,1.6677963118596761,1,0.6093906093906094,1.0,0.8283249930847185
huong,GBPUSD,OVXCLS,5,3050,0.16031492395049246,6,0.9869986435936502,0.7209127105128958,OVXCLS_d5_L5,0.0229078057825593,0.9392151339157498,1,0.991008991008991,1.0,0.9943569943569943
huong,GBPUSD,DCOILBRENTEU,1,3050,0.9457769333404751,6,0.4607867886181787,0.40530632400132793,DCOILBRENTEU_rv20_L1,-0.019047459600785223,-1.2600177375054271,-1,0.44955044955044954,1.0,0.7194257355547677
huong,GBPUSD,DCOILBRENTEU,2,3050,1.0120249626720612,6,0.4153852866900112,0.4598174527862654,DCOILBRENTEU_ad1_L2,-0.02468694932627029,-1.4740224607579273,-1,0.41358641358641357,1.0,0.6920290976629004
huong,GBPUSD,DCOILBRENTEU,5,3050,0.6480349572384356,6,0.6917919710173592,0.3751902879996556,DCOILBRENTEU_rv20_L5,-0.017129124854311204,-1.1637368650532003,-1,0.6843156843156843,1.0,0.8836598184424271
huong,GBPUSD,NIKKEI225,1,3045,0.38292105953467814,6,0.8903366344467551,0.9626405864425612,NIKKEI225_d5_L1,0.022958765204800724,1.2579442520728619,1,0.8891108891108891,1.0,0.9670722837091352
huong,GBPUSD,NIKKEI225,2,3044,0.8180695862361742,6,0.5557068878674121,0.45624749615004545,NIKKEI225_ad1_L2,-0.03374382375223324,-1.8879493672693521,-1,0.5554445554445554,1.0,0.7969421882465361
huong,GBPUSD,NIKKEI225,5,3044,0.05554200188508764,6,0.9993179977912877,0.9989935447518764,NIKKEI225_d1_L5,-0.00705770406090493,-0.39054590892905944,-1,0.999000999000999,1.0,0.999000999000999
huong,GBPUSD,chenh_ls,1,3050,0.4936233372457418,5,0.7812565708549547,0.7670809783244114,abs_d_chenh_ls_L1,-0.1741313510517238,-1.1865819276696106,-1,0.7782217782217782,1.0,0.9238665526090677
huong,GBPUSD,chenh_ls,2,3050,0.4936233372457418,5,0.7812565708549547,0.7670809783244114,abs_d_chenh_ls_L2,-0.1741313510517238,-1.1865819276696106,-1,0.7752247752247752,1.0,0.9238665526090677
huong,GBPUSD,chenh_ls,5,3050,0.4936233372457418,5,0.7812565708549547,0.7670809783244114,abs_d_chenh_ls_L5,-0.1741313510517238,-1.1865819276696106,-1,0.7792207792207793,1.0,0.9238665526090677
huong,GBPUSD,su_kien_phi_nhtw,1,3050,1.309648779546162,3,0.2694490658322475,0.2921825137270091,sk_dem5_L1,0.02422536087146124,1.7871729795360785,1,0.24775224775224775,1.0,0.5470811716164875
huong,GBPUSD,su_kien_phi_nhtw,2,3050,1.9696760312821375,3,0.11636175219472733,0.11180182647472048,sk_ke_tiep_L2,0.08971280037828744,2.355206381875729,1,0.11388611388611389,1.0,0.36566676566676565
huong,GBPUSD,su_kien_phi_nhtw,5,3050,1.7970127528118847,3,0.14554599500335608,0.1786944614455721,sk_ngay_L5,-0.05510702885632166,-1.4947821928471794,-1,0.12787212787212787,1.0,0.39152599977342245
huong,USDCAD,DGS2,1,3050,0.8156507983108796,6,0.5575841493296556,0.4103838472158956,DGS2_ad5_L1,0.02406109289928408,1.7474216618330254,1,0.5404595404595405,1.0,0.781102109569263
huong,USDCAD,DGS2,2,3050,0.8689217031673989,6,0.5168628213255735,0.4322308385644016,DGS2_ad5_L2,0.021486274318128447,1.5946575417960067,1,0.4865134865134865,1.0,0.7467416304625607
huong,USDCAD,DGS2,5,3050,2.027178778144046,6,0.05877303734851136,0.08954208982839751,DGS2_ad5_L5,0.04663251514889899,3.402416078434571,1,0.06393606393606394,1.0,0.2566082566082566
huong,USDCAD,DGS10,1,3050,0.8885747486998542,6,0.5022018601871412,0.3029434834797381,DGS10_ad5_L1,0.0225584604769021,1.233127936937214,1,0.4935064935064935,1.0,0.7515479444413454
huong,USDCAD,DGS10,2,3050,2.5894484932656674,6,0.01665743969336808,0.010764810765011346,DGS10_ad1_L2,0.03593746217487407,2.059112993492506,1,0.017982017982017984,1.0,0.12137862137862139
huong,USDCAD,DGS10,5,3050,0.8605696106870812,6,0.5231555017544429,0.3355230847939201,DGS10_lv_L5,0.025898279014540632,1.6006704904866271,1,0.4985014985014985,1.0,0.7515479444413454
huong,USDCAD,T10Y2Y,1,3050,0.215610580752397,6,0.9719744296353712,0.9789556067929578,T10Y2Y_d5_L1,0.014182456679659563,0.7657994293299818,1,0.971028971028971,1.0,0.9876561794370013
huong,USDCAD,T10Y2Y,2,3050,0.47194843736498154,6,0.8295895157210913,0.7511717252203249,T10Y2Y_ad1_L2,0.017365861151619467,0.9758974593637493,1,0.8481518481518482,1.0,0.9559814000041704
huong,USDCAD,T10Y2Y,5,3050,1.0573393126423916,6,0.38603179674841415,0.3259911075656523,T10Y2Y_ad5_L5,0.037243591204583947,2.0793913360554814,1,0.37162837162837165,1.0,0.6527472527472528
huong,USDCAD,DFII10,1,3050,0.9108891713540354,6,0.48581605010951356,0.4191819911913788,DFII10_ad5_L1,0.0324138342797109,1.7647218931191575,1,0.4905094905094905,1.0,0.7509346323779313
huong,USDCAD,DFII10,2,3050,1.8374120265921432,6,0.0880133278671772,0.030884592427056323,DFII10_ad1_L2,0.029665046012126998,1.7618793135569155,1,0.09290709290709291,1.0,0.3304599592024742
huong,USDCAD,DFII10,5,3050,0.23094616631734818,6,0.9666881698851256,0.9343902299704457,DFII10_lv_L5,0.012642418566868529,0.8279478116014563,1,0.971028971028971,1.0,0.9876561794370013
huong,USDCAD,VIXCLS,1,3050,1.4461926845536877,6,0.19297465218064103,0.13697012963972044,VIXCLS_ad1_L1,0.04837636465905418,1.9252619920737553,1,0.2077922077922078,1.0,0.49061175045427013
huong,USDCAD,VIXCLS,2,3050,0.621952380612369,6,0.7129065541151014,0.6312499920445809,VIXCLS_d5_L2,0.02843209943606671,1.2983236682497894,1,0.7342657342657343,1.0,0.9070643642072214
huong,USDCAD,VIXCLS,5,3050,1.1962487353669442,6,0.3050776531293533,0.057220666224170214,VIXCLS_ad5_L5,0.0476494743616431,1.9724319676659774,1,0.2807192807192807,1.0,0.5652449245669584
huong,USDCAD,GVZCLS,1,3050,2.7734591619864273,6,0.01084444800963158,0.00027431577063530277,GVZCLS_rv20_L1,-0.07423260659373758,-2.605895440626351,-1,0.008991008991008992,1.0,0.07971133344267674
huong,USDCAD,GVZCLS,2,3050,1.4041749417342675,6,0.20898915529952156,0.01807051279414229,GVZCLS_rv20_L2,-0.060497309663404115,-2.14271054593643,-1,0.1958041958041958,1.0,0.47863247863247865
huong,USDCAD,GVZCLS,5,3050,0.9716785600715591,6,0.44269427904520975,0.2979715706293553,GVZCLS_rv20_L5,-0.05451480456053599,-1.9476227177049146,-1,0.42857142857142855,1.0,0.7010022944088878
huong,USDCAD,OVXCLS,1,3050,0.8593238781780181,6,0.5240971492201414,0.10411717441260904,OVXCLS_lv_L1,-0.04002957358122471,-1.311443491887325,-1,0.4865134865134865,1.0,0.7467416304625607
huong,USDCAD,OVXCLS,2,3050,0.6160426878940432,6,0.7176768997431173,0.26256737179668543,OVXCLS_d1_L2,0.021661695197664012,1.1284119318656178,1,0.7152847152847153,1.0,0.8994794679005205
huong,USDCAD,OVXCLS,5,3050,1.5720910627053328,6,0.15109215712130686,0.0027782095197765866,OVXCLS_ad1_L5,-0.06684075986755052,-2.270203249751486,-1,0.12387612387612387,1.0,0.3872758820127241
huong,USDCAD,DCOILBRENTEU,1,3050,1.3194053745763354,6,0.24467076007732225,0.16570259486201067,DCOILBRENTEU_ad1_L1,-0.03318977975386932,-2.06617026638338,-1,0.2137862137862138,1.0,0.49450549450549447
huong,USDCAD,DCOILBRENTEU,2,3050,0.6031060240890223,6,0.7280942346633736,0.6978516718780139,DCOILBRENTEU_lv_L2,0.025526122554171925,1.302583758315235,1,0.7462537462537463,1.0,0.9070643642072214
huong,USDCAD,DCOILBRENTEU,5,3050,1.4256521915957412,6,0.20066940864316207,0.18896731537897093,DCOILBRENTEU_ad1_L5,-0.026130675160782876,-1.6360098352265031,-1,0.1918081918081918,1.0,0.4747252747252747
huong,USDCAD,NIKKEI225,1,3045,0.3588413617683794,6,0.9050335793912241,0.892254983479536,NIKKEI225_d1_L1,-0.019057967337771615,-1.1244863571861496,-1,0.9050949050949051,1.0,0.9670722837091352
huong,USDCAD,NIKKEI225,2,3044,0.31462320284664247,6,0.929671208637755,0.9504937768292206,NIKKEI225_ad5_L2,0.015488922603533743,0.8902204678927096,1,0.9120879120879121,1.0,0.9674646781789639
huong,USDCAD,NIKKEI225,5,3044,1.1337834383258558,6,0.339781926528393,0.19898697639857743,NIKKEI225_ad1_L5,-0.03676418984205461,-2.185643085065522,-1,0.3066933066933067,1.0,0.5838968723584108
huong,USDCAD,chenh_ls,1,3050,0.7240041521312164,5,0.6053650724871219,0.5260838170496784,chenh_ls_L1,-0.07043737820081354,-1.6973059444697787,-1,0.5864135864135864,1.0,0.812319930649397
huong,USDCAD,chenh_ls,2,3050,0.7240041521312164,5,0.6053650724871219,0.5260838170496784,chenh_ls_L2,-0.07043737820081354,-1.6973059444697787,-1,0.5834165834165834,1.0,0.812319930649397
huong,USDCAD,chenh_ls,5,3050,0.7240041521312164,5,0.6053650724871219,0.5260838170496784,chenh_ls_L5,-0.07043737820081354,-1.6973059444697787,-1,0.5864135864135864,1.0,0.812319930649397
huong,USDCAD,su_kien_phi_nhtw,1,3050,1.3043486276670955,3,0.2712167355927948,0.2851586895632632,sk_ke_tiep_L1,0.06166347594688931,1.6347469175231628,1,0.26573426573426573,1.0,0.5598571040267153
huong,USDCAD,su_kien_phi_nhtw,2,3050,1.27726189442026,3,0.28041530280870064,0.2944174482772619,sk_ngay_L2,0.06922406193154367,1.8691492224036108,1,0.2867132867132867,1.0,0.5734265734265734
huong,USDCAD,su_kien_phi_nhtw,5,3050,0.10134782960828954,3,0.9592596580778329,0.9577662057666647,sk_ngay_L5,0.014002998956246522,0.40588042497300914,1,0.952047952047952,1.0,0.9862541639545124
huong,USDCHF,DGS2,1,3050,0.7188412527210075,6,0.6344230394030441,0.24872564724296853,DGS2_ad5_L1,-0.02412052364273139,-1.5858821361451643,-1,0.6013986013986014,1.0,0.8225843122394847
huong,USDCHF,DGS2,2,3050,0.49355701820782266,6,0.8136199598452951,0.659214075141243,DGS2_d1_L2,0.013576718982989643,0.9471001430779962,1,0.7752247752247752,1.0,0.9238665526090677
huong,USDCHF,DGS2,5,3050,0.24898602072162832,6,0.9598569980243614,0.8642725948433803,DGS2_ad1_L5,-0.015765587054757037,-1.0804906999509365,-1,0.9440559440559441,1.0,0.9820827158830661
huong,USDCHF,DGS10,1,3050,0.32435619791910875,6,0.9245262984565971,0.8505654007153644,DGS10_ad5_L1,-0.027526388660922652,-1.3570087212384798,-1,0.9200799200799201,1.0,0.9708383489302217
huong,USDCHF,DGS10,2,3050,0.5099755568699267,6,0.8012381306679444,0.7848506536356068,DGS10_d1_L2,0.029151441833043534,1.4466109654608457,1,0.7722277722277723,1.0,0.9238665526090677
huong,USDCHF,DGS10,5,3050,1.241214736866045,6,0.2818063589900316,0.2842659849290693,DGS10_ad1_L5,-0.04075962251512441,-2.11224049394029,-1,0.3036963036963037,1.0,0.5800501749054803
huong,USDCHF,T10Y2Y,1,3050,0.5199759915642712,6,0.7936026830411177,0.6131817341992152,T10Y2Y_ad5_L1,-0.016908075816474796,-0.8312575224219892,-1,0.7712287712287712,1.0,0.9238665526090677
huong,USDCHF,T10Y2Y,2,3050,0.4350960984135458,6,0.8558241203479705,0.7492312606187443,T10Y2Y_d5_L2,-0.016942254273488302,-0.8458050277406227,-1,0.8311688311688312,1.0,0.9494505494505495
huong,USDCHF,T10Y2Y,5,3050,2.22286692549057,6,0.03827226069521861,0.20208434975041578,T10Y2Y_ad1_L5,-0.04073545752903177,-2.0636141773505097,-1,0.04895104895104895,1.0,0.22716346153846154
huong,USDCHF,DFII10,1,3050,0.8279111288868264,6,0.5480940924818256,0.2586018493839909,DFII10_d1_L1,-0.028129412061317634,-1.427151666334224,-1,0.5194805194805194,1.0,0.7637906647807637
huong,USDCHF,DFII10,2,3050,0.19883163238724266,6,0.9772025838909792,0.9597278394512981,DFII10_lv_L2,-0.011047585564443624,-0.6578538639821527,-1,0.975024975024975,1.0,0.9900253592561284
huong,USDCHF,DFII10,5,3050,0.9985106377161219,6,0.4244116688954378,0.21407219570591018,DFII10_ad1_L5,-0.03165827639707239,-1.7146949982539372,-1,0.4005994005994006,1.0,0.6818224755187505
huong,USDCHF,VIXCLS,1,3050,1.3035234996307614,6,0.25187792110313656,0.04858708994854266,VIXCLS_d5_L1,0.04868753297051637,1.96027291117718,1,0.22577422577422576,1.0,0.5118698095797333
huong,USDCHF,VIXCLS,2,3050,2.3145881972053437,6,0.03118082599236427,0.013755111199492243,VIXCLS_d5_L2,0.07555381726642126,3.1324727922022433,1,0.03596403596403597,1.0,0.19420579420579423
huong,USDCHF,VIXCLS,5,3050,1.3281844276070949,6,0.24075892750531025,0.18302545488735322,VIXCLS_d1_L5,0.0610470944972362,2.5739348073296924,1,0.2037962037962038,1.0,0.4861644379716669
huong,USDCHF,GVZCLS,1,3050,0.6341916421227412,6,0.703008745068638,0.7003463861325956,GVZCLS_d5_L1,0.032584850094892565,1.3464471946799896,1,0.6623376623376623,1.0,0.8723471650300919
huong,USDCHF,GVZCLS,2,3050,0.9949239909236264,6,0.42682786181498233,0.24064569207017616,GVZCLS_d5_L2,0.05373657555160668,2.260906283253608,1,0.45454545454545453,1.0,0.7238605898123325
huong,USDCHF,GVZCLS,5,3050,0.5865176424552937,6,0.7413890305611718,0.8310806122480325,GVZCLS_d1_L5,0.027406083186975252,1.1852785206876142,1,0.7102897102897103,1.0,0.8976852934299744
huong,USDCHF,OVXCLS,1,3050,0.662125945918208,6,0.6803611101012527,0.1776784531093255,OVXCLS_lv_L1,-0.04992261204294791,-1.5693038881028942,-1,0.5684315684315684,1.0,0.8091908091908092
huong,USDCHF,OVXCLS,2,3050,0.5427556819679628,6,0.7759766774262399,0.09319592609353611,OVXCLS_ad5_L2,-0.03623745299436344,-1.140946566147809,-1,0.6813186813186813,1.0,0.8836598184424271
huong,USDCHF,OVXCLS,5,3050,0.40720878060152543,6,0.8746950360511843,0.12824981940692082,OVXCLS_ad1_L5,-0.038279793829193276,-1.175551661763411,-1,0.8231768231768232,1.0,0.9450973736688022
huong,USDCHF,DCOILBRENTEU,1,3050,0.5541689061753895,6,0.7670380223635924,0.7105545913641012,DCOILBRENTEU_lv_L1,0.025012470773997035,1.2444607776092234,1,0.7452547452547452,1.0,0.9070643642072214
huong,USDCHF,DCOILBRENTEU,2,3050,0.5393140725594341,6,0.7786588174388746,0.5932353889132107,DCOILBRENTEU_lv_L2,0.024206590989396013,1.20484958837169,1,0.7652347652347652,1.0,0.9201405881567825
huong,USDCHF,DCOILBRENTEU,5,3050,1.287243135431357,6,0.2594418820305817,0.06513808970476809,DCOILBRENTEU_ad1_L5,-0.03212660191401263,-1.8201225203608586,-1,0.25874125874125875,1.0,0.5588811188811189
huong,USDCHF,NIKKEI225,1,3045,0.35284695048523007,6,0.908557901066004,0.7835483060080961,NIKKEI225_d1_L1,0.021821996495266713,1.166186241497988,1,0.9090909090909091,1.0,0.9670722837091352
huong,USDCHF,NIKKEI225,2,3044,0.44916724393752105,6,0.8459688289517494,0.7277835670849733,NIKKEI225_d5_L2,-0.02215828913221692,-1.1994061509490208,-1,0.8391608391608392,1.0,0.9499018092173985
huong,USDCHF,NIKKEI225,5,3044,1.2450329772425945,6,0.2798962016715616,0.10489286819166854,NIKKEI225_ad1_L5,-0.04823520164985235,-2.5965070690037106,-1,0.28771228771228774,1.0,0.5734936204734863
huong,USDCHF,chenh_ls,1,3050,0.4667731849644582,5,0.8012426318278101,0.6510806248255008,d_chenh_ls_L1,0.06818079292285062,1.1236269729322863,1,0.7932067932067932,1.0,0.9311558007210181
huong,USDCHF,chenh_ls,2,3050,0.4667731849644582,5,0.8012426318278101,0.6510806248255008,d_chenh_ls_L2,0.06818079292285062,1.1236269729322863,1,0.7832167832167832,1.0,0.9249120660651475
huong,USDCHF,chenh_ls,5,3050,0.4667731849644582,5,0.8012426318278101,0.6510806248255008,d_chenh_ls_L5,0.06818079292285062,1.1236269729322863,1,0.7972027972027972,1.0,0.9331609566903684
huong,USDCHF,su_kien_phi_nhtw,1,3050,0.4983954942672102,3,0.6834098202359924,0.7527686039443969,sk_ngay_L1,0.04088000539638067,1.0650385963184976,1,0.6873126873126874,1.0,0.885604633977736
