Date,open,high,low,close,n_bars
2010-09-22,1.0239,1.0355,1.0187,1.0296,1261
2010-09-23,1.0297,1.0376,1.0281,1.0348,1186
2010-09-24,1.0347,1.0351,1.0221,1.0236,1134
2010-09-26,1.024,1.0249,1.0234,1.024,91
2010-09-27,1.0241,1.0305,1.0219,1.0301,1221
2010-09-28,1.03,1.0358,1.0282,1.03,1183
2010-09-29,1.0299,1.0338,1.0236,1.0325,1210
2010-09-30,1.0324,1.0342,1.0227,1.0302,1247
2010-10-01,1.0303,1.031,1.0183,1.0193,1090
2010-10-03,1.0186,1.0199,1.0186,1.0191,106
2010-10-04,1.0192,1.0241,1.0176,1.0234,1180
2010-10-05,1.0233,1.0272,1.0153,1.0155,1255
2010-10-06,1.0156,1.0165,1.0061,1.0112,1213
2010-10-07,1.0113,1.021,1.0077,1.0176,1209
2010-10-08,1.0177,1.0235,1.0091,1.0109,1123
2010-10-10,1.01,1.0116,1.0091,1.0093,90
2010-10-11,1.0094,1.0149,1.0092,1.0137,1156
2010-10-12,1.0136,1.0182,1.0088,1.0096,1208
2010-10-13,1.0095,1.0104,1.001,1.0025,1192
2010-10-14,1.0024,1.0073,0.9979,1.0056,1257
2010-10-15,1.0057,1.0138,1.0011,1.0101,1121
2010-10-17,1.0118,1.0138,1.0116,1.0136,112
2010-10-18,1.0135,1.0227,1.0133,1.0171,1288
2010-10-19,1.017,1.0372,1.0161,1.0345,1287
2010-10-20,1.0344,1.0345,1.0205,1.0227,1296
2010-10-21,1.0225,1.0301,1.0167,1.0265,1293
2010-10-22,1.0264,1.0301,1.0222,1.0257,1134
2010-10-24,1.0254,1.0267,1.0252,1.0253,96
2010-10-25,1.0254,1.0257,1.0153,1.02,1204
2010-10-26,1.0201,1.0265,1.018,1.0238,1183
2010-10-27,1.0239,1.0338,1.0224,1.027,1322
2010-10-28,1.0271,1.0285,1.018,1.0191,1258
2010-10-29,1.0192,1.0247,1.0168,1.0193,1180
2010-10-31,1.019,1.0192,1.0179,1.0181,84
2010-11-01,1.0182,1.0201,1.0124,1.0126,1200
2010-11-02,1.0127,1.0166,1.0079,1.0088,1208
2010-11-03,1.0089,1.0156,1.0045,1.0085,1275
2010-11-04,1.0084,1.0096,1.0009,1.0027,1232
2010-11-05,1.0026,1.0091,0.999,1.0,1102
2010-11-07,1.0003,1.001,0.9998,0.9999,62
2010-11-08,0.9997,1.0054,0.9992,1.0043,1252
2010-11-09,1.0044,1.0093,0.9979,1.0068,1303
2010-11-10,1.0069,1.0079,0.9992,1.0003,1330
2010-11-11,1.0002,1.0071,0.9977,1.004,1271
2010-11-12,1.0041,1.0145,1.0026,1.0122,1260
2010-11-14,1.0108,1.0122,1.0102,1.0105,78
2010-11-15,1.0104,1.0138,1.0055,1.0097,1296
2010-11-16,1.0096,1.0253,1.0068,1.0218,1310
2010-11-17,1.0219,1.026,1.0179,1.023,1289
2010-11-18,1.0231,1.0235,1.0154,1.0184,1270
2010-11-19,1.0183,1.0233,1.0163,1.0167,1162
2010-11-21,1.0166,1.0173,1.0155,1.016,73
2010-11-22,1.0159,1.0216,1.012,1.019,1228
2010-11-23,1.0191,1.0263,1.0161,1.0215,1290
2010-11-24,1.0216,1.0223,1.009,1.0097,1266
2010-11-25,1.0096,1.0122,1.0075,1.0086,1084
2010-11-26,1.0087,1.0246,1.0083,1.0211,1122
2010-11-28,1.0165,1.0193,1.0165,1.0188,76
2010-11-29,1.0187,1.0257,1.0166,1.0192,1308
2010-11-30,1.0194,1.0285,1.017,1.0256,1312
2010-12-01,1.0257,1.0271,1.0141,1.018,1330
2010-12-02,1.0179,1.0189,1.0024,1.0034,1295
2010-12-03,1.0033,1.0079,1.0002,1.0038,1165
2010-12-05,1.0033,1.0039,1.0025,1.0026,77
2010-12-06,1.0027,1.0082,1.002,1.0057,1241
2010-12-07,1.0056,1.0124,1.001,1.0109,1250
2010-12-08,1.0108,1.014,1.0063,1.0107,1285
2010-12-09,1.0108,1.0125,1.0065,1.0102,1256
2010-12-10,1.0103,1.0115,1.0082,1.0089,1129
2010-12-12,1.0101,1.0106,1.0091,1.0106,52
2010-12-13,1.0105,1.0105,1.0026,1.0076,1111
2010-12-14,1.0075,1.011,1.0027,1.0061,1161
2010-12-15,1.0062,1.0094,1.0,1.004,1223
2010-12-16,1.0041,1.0074,1.0031,1.0056,1190
2010-12-17,1.0057,1.0145,1.0037,1.0138,1105
2010-12-19,1.0121,1.0128,1.012,1.0122,45
2010-12-20,1.0123,1.0207,1.0101,1.0178,1205
2010-12-21,1.0177,1.0205,1.015,1.0176,1120
2010-12-22,1.0175,1.0177,1.0109,1.0126,1059
2010-12-23,1.0125,1.0164,1.007,1.0093,962
2010-12-24,1.0094,1.0109,1.0049,1.0074,685
2010-12-26,1.008,1.0106,1.0076,1.0104,57
2010-12-27,1.0103,1.0109,1.0057,1.0057,923
2010-12-28,1.0056,1.007,0.9974,1.0021,1070
2010-12-29,1.0022,1.0055,0.9973,0.9997,1093
2010-12-30,0.9998,1.0021,0.999,0.9997,1026
2010-12-31,0.9998,1.0006,0.9924,0.9958,833
2011-01-02,0.9947,0.9954,0.9928,0.9928,68
2011-01-03,0.9927,0.9948,0.9887,0.9924,1086
2011-01-04,0.9923,1.0033,0.9915,0.997,1196
2011-01-05,0.9968,1.0022,0.9932,0.9964,1233
2011-01-06,0.9963,0.9992,0.9924,0.9975,1156
2011-01-07,0.9974,1.0003,0.9898,0.9934,1124
2011-01-09,0.993,0.9944,0.991,0.9918,61
2011-01-10,0.992,0.9983,0.9911,0.9926,1156
2011-01-11,0.9927,0.9949,0.9889,0.9893,1279
2011-01-12,0.9892,0.9895,0.9847,0.9864,1244
2011-01-13,0.9865,0.9908,0.9853,0.9891,1159
2011-01-14,0.9892,0.9976,0.9885,0.9906,1091
2011-01-16,0.9881,0.9886,0.9872,0.9874,74
2011-01-17,0.9875,0.99,0.9855,0.9871,1005
2011-01-18,0.9872,0.9933,0.9836,0.9921,1225
2011-01-19,0.992,0.9965,0.9888,0.9953,1192
2011-01-20,0.9952,1.003,0.9951,0.9968,1306
2011-01-21,0.9969,0.9987,0.9907,0.9931,1164
2011-01-23,0.9933,0.994,0.993,0.9934,45
2011-01-24,0.9935,0.9981,0.9917,0.9935,1138
2011-01-25,0.9934,1.0003,0.991,0.997,1198
2011-01-26,0.9971,0.998,0.9936,0.9945,1193
2011-01-27,0.9947,0.9985,0.9925,0.9952,1242
2011-01-28,0.9953,1.0016,0.9936,1.0012,1095
