Date,open,high,low,close,n_bars
2024-09-01,0.67624,0.67724,0.67618,0.67676,172
2024-09-02,0.67675,0.67944,0.67564,0.67867,1339
2024-09-03,0.67868,0.67919,0.67064,0.67128,1437
2024-09-04,0.67128,0.6749,0.66852,0.67155,1436
2024-09-05,0.67154,0.67412,0.67132,0.67403,1430
2024-09-06,0.67401,0.67669,0.66594,0.66689,1260
2024-09-08,0.66644,0.66739,0.66634,0.66693,162
2024-09-09,0.66692,0.66885,0.66475,0.6657,1431
2024-09-10,0.66571,0.66762,0.66407,0.66525,1433
2024-09-11,0.66527,0.66789,0.66217,0.66739,1434
2024-09-12,0.66739,0.6728,0.66561,0.67256,1437
2024-09-13,0.67255,0.67322,0.66919,0.67022,1260
2024-09-15,0.66957,0.67136,0.66955,0.67132,174
2024-09-16,0.67132,0.67533,0.67054,0.67512,1434
2024-09-17,0.67513,0.67684,0.67411,0.676,1425
2024-09-18,0.676,0.68198,0.6742,0.67654,1434
2024-09-19,0.67658,0.68389,0.67373,0.68088,1430
2024-09-20,0.68089,0.68284,0.67826,0.68057,1259
2024-09-22,0.67956,0.68106,0.67956,0.68095,171
2024-09-23,0.68096,0.68532,0.67999,0.68328,1422
2024-09-24,0.68329,0.69067,0.68135,0.69054,1435
2024-09-25,0.69053,0.69077,0.68176,0.68186,1434
2024-09-26,0.68187,0.69044,0.68187,0.68921,1430
2024-09-27,0.68921,0.69368,0.68675,0.69009,1260
2024-09-29,0.69022,0.692,0.68947,0.69182,177
2024-09-30,0.69185,0.69418,0.68982,0.69148,1430
2024-10-01,0.69147,0.69341,0.68561,0.6879,1422
2024-10-02,0.68791,0.69153,0.6875,0.68837,1434
2024-10-03,0.68837,0.68858,0.68296,0.68498,1427
2024-10-04,0.68498,0.68517,0.67851,0.67922,1258
2024-10-06,0.67869,0.68075,0.67865,0.67974,175
2024-10-07,0.67972,0.68099,0.67429,0.67551,1434
2024-10-08,0.6755,0.67691,0.67146,0.67389,1432
2024-10-09,0.67388,0.67616,0.67074,0.6716,1431
2024-10-10,0.6715,0.67434,0.66993,0.67403,1430
2024-10-11,0.67405,0.67588,0.67244,0.67485,1259
2024-10-13,0.67354,0.67449,0.67229,0.67301,180
2024-10-14,0.67301,0.67446,0.67018,0.67245,1425
2024-10-15,0.67248,0.67324,0.6673,0.6677,1437
2024-10-16,0.6677,0.67005,0.6657,0.66641,1423
2024-10-17,0.6664,0.67099,0.66632,0.66989,1426
2024-10-18,0.6699,0.6719,0.66937,0.6705,1258
2024-10-20,0.6703,0.67151,0.66999,0.67134,175
2024-10-21,0.67136,0.6723,0.66516,0.66537,1432
2024-10-22,0.66535,0.66947,0.66504,0.66812,1435
2024-10-23,0.66812,0.6691,0.66135,0.66341,1433
2024-10-24,0.66342,0.66611,0.66227,0.66283,959
2024-10-25,0.66342,0.66463,0.66007,0.6601,1258
2024-10-27,0.66117,0.66145,0.65972,0.65978,238
2024-10-28,0.65975,0.66099,0.65713,0.65754,1435
2024-10-29,0.65754,0.65844,0.65447,0.6561,1434
2024-10-30,0.65609,0.65958,0.65364,0.65644,960
2024-10-31,0.65645,0.65839,0.65393,0.6572,1438
2024-11-01,0.65721,0.65909,0.65535,0.6558,1200
