Date,dist,truot_phut,truot_dong,truot_5phut,gio,pair
2010-02-03,0.003,1.0719999999997398,-0.92800000000004,3.07199999999952,15,EURUSD
2010-02-03,0.005,3.1199999999986794,1.1199999999988997,3.1199999999986794,15,EURUSD
2010-02-04,0.001,1.1019999999972718,-2.898000000002288,2.1019999999971617,0,EURUSD
2010-02-04,0.002,0.2039999999992048,-2.796000000000465,2.2039999999989845,1,EURUSD
2010-02-04,0.003,1.305999999998697,-0.6940000000010826,1.305999999998697,7,EURUSD
2010-02-04,0.005,1.509999999997902,0.509999999998012,2.509999999997792,9,EURUSD
2010-02-04,0.01,0.0200000000005751,-2.980000000001315,0.0200000000005751,16,EURUSD
2010-02-05,0.001,1.2570000000011738,0.257000000001284,37.257000000001646,0,EURUSD
2010-02-05,0.002,6.513999999999687,6.513999999999687,25.51399999999981,0,EURUSD
2010-02-05,0.003,9.77100000000064,-1.229000000000369,11.77100000000042,0,EURUSD
2010-02-05,0.005,5.2850000000015385,0.2850000000020891,5.2850000000015385,1,EURUSD
2010-02-05,0.01,8.570000000001077,7.570000000001187,11.570000000000746,16,EURUSD
2010-02-07,0.001,1.3419999999975118,-1.6580000000021575,2.3419999999974017,22,EURUSD
2010-02-08,0.001,6.357999999999642,3.357999999999972,7.357999999999532,2,EURUSD
2010-02-10,0.001,0.2199999999974444,-2.780000000002225,1.2199999999973343,2,EURUSD
2010-02-10,0.002,1.4399999999992197,0.4399999999993298,1.4399999999992197,3,EURUSD
2010-02-10,0.003,0.6599999999989947,-1.3400000000030057,0.6599999999989947,5,EURUSD
2010-02-10,0.005,0.0999999999984346,-3.900000000001125,0.0999999999984346,15,EURUSD
2010-02-11,0.001,2.250999999999781,-0.7489999999998886,2.250999999999781,11,EURUSD
2010-02-11,0.002,7.502000000001452,4.502000000001782,7.502000000001452,11,EURUSD
2010-02-11,0.003,0.7530000000000037,-1.246999999999776,0.7530000000000037,12,EURUSD
2010-02-11,0.005,3.254999999999786,1.255000000000006,19.254999999998024,14,EURUSD
2010-02-11,0.01,3.509999999999902,2.510000000000012,15.5100000000008,15,EURUSD
2010-02-12,0.001,0.31200000000009,0.31200000000009,4.3119999999996494,0,EURUSD
2010-02-12,0.002,3.62400000000207,0.62400000000018,3.62400000000207,0,EURUSD
2010-02-12,0.003,0.93600000000027,0.93600000000027,2.9360000000000497,7,EURUSD
2010-02-12,0.005,7.559999999999789,1.56000000000045,8.559999999999679,8,EURUSD
2010-02-12,0.01,13.12000000000202,10.120000000000127,13.12000000000202,10,EURUSD
2010-02-14,0.001,1.3750000000012363,-1.6249999999984333,5.375000000000796,22,EURUSD
2010-02-15,0.001,0.3770000000002937,0.3770000000002937,2.377000000000073,1,EURUSD
2010-02-15,0.002,1.7540000000004774,0.7540000000005875,2.754000000000368,5,EURUSD
2010-02-15,0.003,3.131000000000661,0.1310000000009914,3.131000000000661,6,EURUSD
2010-02-17,0.001,0.2370000000007088,0.2370000000007088,7.236999999999938,7,EURUSD
2010-02-17,0.002,0.4740000000014177,-2.525999999998252,0.4740000000014177,10,EURUSD
2010-02-17,0.003,0.7109999999999062,-0.2889999999999837,0.7109999999999062,11,EURUSD
2010-02-17,0.005,1.185000000001324,-1.8149999999983453,1.185000000001324,14,EURUSD
2010-02-17,0.01,11.370000000001657,10.370000000001768,16.370000000001106,16,EURUSD
2010-02-18,0.001,8.394000000000457,8.394000000000457,19.394000000001466,0,EURUSD
2010-02-18,0.002,5.787999999999904,2.7880000000002347,5.787999999999904,0,EURUSD
2010-02-18,0.003,3.181999999999352,2.181999999999462,3.181999999999352,0,EURUSD
2010-02-18,0.005,28.96999999999928,28.96999999999928,28.96999999999928,21,EURUSD
2010-02-18,0.01,2.9400000000001647,1.9400000000002748,3.940000000000055,23,EURUSD
2010-02-21,0.001,3.3639999999990344,0.3639999999993648,12.364000000000264,22,EURUSD
2010-02-21,0.002,0.7279999999987297,-3.27200000000083,0.7279999999987297,22,EURUSD
2010-02-22,0.001,0.3710000000012314,0.3710000000012314,2.371000000001011,6,EURUSD
2010-02-22,0.002,0.741999999998022,-2.258000000001648,0.741999999998022,8,EURUSD
2010-02-22,0.003,3.112999999999033,2.112999999999144,3.112999999999033,12,EURUSD
2010-02-23,0.001,1.3960000000001749,0.396000000000285,1.3960000000001749,2,EURUSD
2010-02-23,0.002,5.792000000000019,5.792000000000019,11.79199999999936,11,EURUSD
2010-02-23,0.003,0.1880000000009651,-1.8119999999988143,0.1880000000009651,11,EURUSD
2010-02-23,0.005,6.980000000000874,3.980000000001205,6.980000000000874,15,EURUSD
2010-02-24,0.001,0.476000000000365,-0.5239999999995248,2.4760000000001448,0,EURUSD
2010-02-25,0.001,2.457000000000153,2.457000000000153,2.457000000000153,0,EURUSD
2010-02-25,0.002,4.914000000000307,4.914000000000307,5.914000000000197,0,EURUSD
2010-02-25,0.003,3.3709999999986806,3.3709999999986806,17.37099999999936,1,EURUSD
2010-02-25,0.005,0.2850000000020891,-1.7149999999976906,0.2850000000020891,3,EURUSD
2010-03-01,0.001,0.3629999999987809,-0.6370000000011089,4.36299999999834,1,EURUSD
2010-03-01,0.002,0.7259999999997824,-0.2740000000001075,0.7259999999997824,2,EURUSD
2010-03-01,0.003,1.0890000000007838,-1.9109999999988856,1.0890000000007838,2,EURUSD
2010-03-01,0.005,13.814999999999245,8.814999999997575,43.81499999999816,11,EURUSD
2010-03-01,0.01,2.6299999999968016,2.6299999999968016,18.62999999999726,15,EURUSD
2010-03-02,0.001,12.441000000000813,10.441000000001033,14.441000000000592,0,EURUSD
2010-03-02,0.002,0.8820000000020478,-3.117999999997512,0.8820000000020478,0,EURUSD
2010-03-02,0.003,1.3230000000019615,-0.6770000000000387,1.3230000000019615,3,EURUSD
2010-03-02,0.005,0.2050000000020091,-0.7949999999978807,5.2050000000014585,8,EURUSD
2010-03-03,0.001,5.380999999999858,2.3810000000001885,5.380999999999858,8,EURUSD
2010-03-03,0.002,0.7620000000008176,-2.237999999998852,0.7620000000008176,8,EURUSD
2010-03-04,0.001,2.2999999999995246,1.2999999999996348,4.299999999999304,3,EURUSD
2010-03-04,0.002,1.6000000000016,0.6000000000017103,4.60000000000127,5,EURUSD
2010-03-04,0.003,6.900000000000794,5.9000000000009045,6.900000000000794,6,EURUSD
2010-03-04,0.005,2.500000000000835,2.500000000000835,8.500000000000174,14,EURUSD
2010-03-04,0.01,1.99999999999978,-1.99999999999978,12.0000000000009,16,EURUSD
2010-03-05,0.001,30.420000000002112,19.420000000001103,30.420000000002112,13,EURUSD
2010-03-05,0.002,16.84000000000241,5.8400000000014,16.84000000000241,13,EURUSD
2010-03-05,0.003,3.260000000002705,-7.739999999998304,3.260000000002705,13,EURUSD
2010-03-08,0.001,2.364999999997508,0.3649999999977282,12.364999999998629,16,EURUSD
2010-03-08,0.002,3.729999999999567,1.7299999999997873,3.729999999999567,17,EURUSD
2010-03-09,0.001,5.383000000001026,-1.6170000000004237,5.383000000001026,6,EURUSD
2010-03-09,0.002,2.765999999998492,1.765999999998602,6.765999999998051,8,EURUSD
2010-03-09,0.003,0.1490000000003988,-1.850999999999381,0.1490000000003988,9,EURUSD
2010-03-09,0.005,0.914999999999111,-5.085000000000228,0.914999999999111,12,EURUSD
2010-03-10,0.001,0.3940000000013377,-3.6059999999982217,0.3940000000013377,0,EURUSD
2010-03-10,0.002,3.7880000000001246,1.7880000000003449,3.7880000000001246,7,EURUSD
2010-03-10,0.003,3.181999999999352,0.1819999999996824,3.181999999999352,7,EURUSD
2010-03-11,0.001,0.3569999999997186,0.3569999999997186,1.3569999999996083,0,EURUSD
2010-03-12,0.001,1.3170000000006787,-0.682999999999101,1.3170000000006787,1,EURUSD
2010-03-14,0.001,0.2239999999975594,0.2239999999975594,3.223999999999449,21,EURUSD
2010-03-15,0.001,0.2270000000015315,0.2270000000015315,6.227000000000871,0,EURUSD
2010-03-15,0.002,0.4539999999986222,0.4539999999986222,1.453999999998512,1,EURUSD
2010-03-15,0.003,0.6810000000001537,0.6810000000001537,3.6809999999998233,3,EURUSD
2010-03-15,0.005,2.1349999999986657,2.1349999999986657,4.1349999999984455,10,EURUSD
2010-03-16,0.001,0.3269999999999662,0.3269999999999662,1.326999999999856,0,EURUSD
2010-03-17,0.001,1.2319999999998998,0.2320000000000099,2.2319999999997897,12,EURUSD
2010-03-17,0.002,4.4640000000018,-0.5359999999998699,4.4640000000018,13,EURUSD
2010-03-17,0.003,0.6960000000000299,-1.3039999999997498,0.6960000000000299,15,EURUSD
2010-03-18,0.001,0.2649999999992936,0.2649999999992936,11.265000000000304,0,EURUSD
2010-03-18,0.002,6.529999999997926,6.529999999997926,8.529999999999927,4,EURUSD
2010-03-18,0.003,5.794999999999551,-2.2049999999995684,5.794999999999551,5,EURUSD
2010-03-18,0.005,0.3249999999987984,-1.6750000000009813,0.3249999999987984,5,EURUSD
2010-03-18,0.01,1.6499999999997073,1.6499999999997073,7.6499999999990465,15,EURUSD
2010-03-19,0.001,0.3890000000006388,-0.610999999999251,0.3890000000006388,6,EURUSD
2010-03-19,0.002,1.777999999998947,1.777999999998947,2.777999999998837,8,EURUSD
2010-03-19,0.003,0.1669999999998062,-1.832999999999973,9.166999999998817,9,EURUSD
2010-03-19,0.005,2.944999999998643,1.9449999999987533,4.945000000000643,12,EURUSD
2010-03-21,0.001,0.4639999999977995,-2.53600000000187,0.4639999999977995,21,EURUSD
2010-03-22,0.001,0.4890000000012939,-1.5110000000007062,0.4890000000012939,7,EURUSD
2010-03-22,0.002,4.9779999999977065,4.9779999999977065,9.977999999999376,12,EURUSD
2010-03-22,0.003,1.466999999999441,-2.5330000000001185,5.466999999999,12,EURUSD
2010-03-23,0.001,1.4350000000007412,1.4350000000007412,6.435000000000191,0,EURUSD
2010-03-23,0.002,0.8700000000017027,-0.1299999999981871,0.8700000000017027,5,EURUSD
2010-03-23,0.003,0.3050000000004438,-2.694999999999226,0.3050000000004438,6,EURUSD
2010-03-23,0.005,0.1750000000022566,-4.824999999999413,2.1750000000020364,11,EURUSD
2010-03-24,0.001,9.531999999998764,9.531999999998764,9.531999999998764,1,EURUSD
2010-03-24,0.002,1.0639999999995098,1.0639999999995098,31.064000000000647,5,EURUSD
2010-03-24,0.003,6.595999999998714,2.5959999999991545,22.59599999999917,5,EURUSD
2010-03-24,0.005,17.659999999999343,16.659999999999453,25.66000000000068,8,EURUSD
2010-03-24,0.01,0.32000000000032,-1.6799999999994597,0.32000000000032,12,EURUSD
2010-03-25,0.001,3.671000000000646,3.671000000000646,32.67099999999967,5,EURUSD
2010-03-25,0.002,10.342000000000962,7.342000000001292,19.34199999999997,5,EURUSD
2010-03-25,0.003,6.013000000000268,0.0130000000009289,6.013000000000268,5,EURUSD
2010-03-28,0.001,1.5300000000006977,-0.4699999999990822,1.5300000000006977,22,EURUSD
2010-03-28,0.002,0.0599999999995048,-1.9400000000002748,0.0599999999995048,22,EURUSD
2010-03-29,0.001,1.556000000000335,0.556000000000445,2.5560000000002248,1,EURUSD
2010-03-30,0.001,2.510000000000012,1.5100000000001224,3.509999999999902,0,EURUSD
2010-03-30,0.002,5.019999999997804,0.0199999999983546,9.019999999999584,9,EURUSD
2010-03-30,0.003,1.5300000000006977,-3.469999999998752,1.5300000000006977,13,EURUSD
2010-03-30,0.005,3.549999999998832,-2.450000000000508,4.549999999998722,14,EURUSD
2010-03-31,0.001,1.5659999999972918,1.5659999999972918,2.5659999999971816,0,EURUSD
2010-03-31,0.002,0.1319999999993548,-0.868000000000535,2.1319999999991346,0,EURUSD
2010-03-31,0.003,2.697999999998757,1.697999999998867,2.697999999998757,2,EURUSD
2010-04-01,0.001,1.4740000000013076,-0.5259999999984721,1.4740000000013076,1,EURUSD
2010-04-01,0.002,0.9479999999983946,-2.052000000001275,3.9480000000002846,2,EURUSD
2010-04-01,0.003,0.4219999999999224,-1.5779999999998573,3.421999999999592,6,EURUSD
2010-04-02,0.001,3.414999999999946,0.4150000000002762,3.414999999999946,0,EURUSD
2010-04-02,0.002,3.830000000000222,2.830000000000332,3.830000000000222,6,EURUSD
2010-04-02,0.003,0.2450000000009389,0.2450000000009389,1.2450000000008288,9,EURUSD
2010-04-02,0.005,1.0750000000014914,0.0750000000016015,8.07500000000072,12,EURUSD
2010-04-04,0.001,0.5039999999989497,0.5039999999989497,0.5039999999989497,21,EURUSD
2010-04-05,0.001,0.5069999999984809,0.5069999999984809,12.50699999999938,6,EURUSD
2010-04-05,0.002,0.0139999999992923,-3.986000000000267,1.0139999999991822,6,EURUSD
2010-04-06,0.001,0.5350000000015065,-2.464999999998163,0.5350000000015065,0,EURUSD
2010-04-06,0.002,0.0699999999986822,0.0699999999986822,0.0699999999986822,1,EURUSD
2010-04-06,0.003,0.6050000000001887,-0.3949999999997011,1.6050000000000786,1,EURUSD
2010-04-06,0.005,1.6750000000009813,0.6750000000010914,1.6750000000009813,11,EURUSD
2010-04-07,0.001,2.6199999999998447,2.6199999999998447,8.619999999999184,5,EURUSD
2010-04-07,0.002,1.2400000000023503,1.2400000000023503,8.24000000000158,10,EURUSD
2010-04-07,0.003,3.860000000002195,1.8600000000001948,4.860000000002085,11,EURUSD
2010-04-08,0.001,0.6710000000009764,0.6710000000009764,0.6710000000009764,1,EURUSD
2010-04-08,0.002,1.3419999999997323,-0.6580000000000474,1.3419999999997323,7,EURUSD
2010-04-08,0.003,1.0130000000008188,-1.9869999999988508,1.0130000000008188,7,EURUSD
2010-04-09,0.001,1.6259999999990171,-0.3740000000007626,4.626000000000907,0,EURUSD
2010-04-09,0.002,0.2519999999983646,0.2519999999983646,0.2519999999983646,5,EURUSD
2010-04-11,0.001,0.3400000000008951,-8.659999999998114,12.340000000001794,21,EURUSD
2010-04-11,0.002,1.68000000000168,-0.3199999999980996,3.68000000000146,21,EURUSD
2010-04-11,0.003,0.0200000000005751,-1.9799999999992048,4.020000000002355,21,EURUSD
2010-04-12,0.001,0.3439999999987897,-1.65600000000099,2.343999999998569,0,EURUSD
2010-04-12,0.002,0.6879999999997999,-0.31200000000009,1.6879999999996895,0,EURUSD
2010-04-12,0.003,0.0320000000009201,-0.9679999999989696,5.0320000000003695,7,EURUSD
2010-04-12,0.005,0.7199999999984996,-1.28000000000128,0.7199999999984996,9,EURUSD
2010-04-13,0.001,1.4130000000012188,-0.5869999999985609,1.4130000000012188,0,EURUSD
2010-04-13,0.002,5.825999999999887,-1.174000000001563,5.825999999999887,9,EURUSD
2010-04-13,0.003,2.238999999999436,-3.7609999999999033,2.238999999999436,15,EURUSD
2010-04-14,0.001,2.3860000000008874,-0.6140000000010026,2.3860000000008874,11,EURUSD
2010-04-15,0.001,1.3439999999986796,1.3439999999986796,6.344000000000349,4,EURUSD
2010-04-15,0.002,1.6879999999996895,-1.3119999999999798,6.687999999999139,6,EURUSD
2010-04-15,0.003,0.0320000000009201,-0.9679999999989696,5.0320000000003695,7,EURUSD
2010-04-15,0.005,3.719999999998169,2.71999999999828,3.719999999998169,7,EURUSD
2010-04-16,0.001,5.435000000000301,5.435000000000301,5.435000000000301,0,EURUSD
2010-04-16,0.002,0.8700000000017027,0.8700000000017027,0.8700000000017027,0,EURUSD
2010-04-16,0.003,0.3050000000004438,-1.694999999999336,4.305000000000003,6,EURUSD
2010-04-16,0.005,1.1750000000021463,1.1750000000021463,2.1750000000020364,13,EURUSD
2010-04-19,0.001,2.525999999998252,1.525999999998362,3.526000000000362,1,EURUSD
2010-04-19,0.002,2.0519999999990546,1.0519999999991647,2.0519999999990546,2,EURUSD
2010-04-19,0.003,1.5779999999998573,-0.4219999999999224,2.577999999999747,9,EURUSD
2010-04-20,0.001,0.5140000000003475,0.5140000000003475,1.5140000000002374,1,EURUSD
2010-04-20,0.002,2.028000000000585,1.0279999999984746,2.028000000000585,5,EURUSD
2010-04-20,0.003,3.541999999998602,2.541999999998712,3.541999999998602,15,EURUSD
2010-04-20,0.005,0.5699999999997374,-0.4300000000001525,0.5699999999997374,23,EURUSD
2010-04-21,0.001,0.5779999999999674,-2.421999999999702,1.5779999999998573,0,EURUSD
2010-04-21,0.002,1.1560000000021553,1.1560000000021553,4.156000000001825,10,EURUSD
2010-04-21,0.003,0.7340000000000124,0.7340000000000124,0.7340000000000124,11,EURUSD
2010-04-22,0.001,1.6150000000014764,-0.3849999999983033,1.6150000000014764,9,EURUSD
2010-04-22,0.002,2.2300000000008424,0.2299999999988422,4.230000000000622,9,EURUSD
2010-04-22,0.003,0.8450000000004287,-0.1549999999994611,2.8450000000002085,9,EURUSD
2010-04-22,0.005,0.0749999999993811,0.0749999999993811,1.074999999999271,12,EURUSD
2010-04-22,0.01,25.15000000000045,20.150000000001,37.15000000000135,23,EURUSD
2010-04-23,0.001,4.778000000000837,2.7780000000010574,4.778000000000837,3,EURUSD
2010-04-25,0.001,0.653000000001569,-2.3469999999981006,0.653000000001569,21,EURUSD
2010-04-26,0.001,3.6380000000013615,-2.361999999997977,3.6380000000013615,6,EURUSD
2010-04-26,0.002,4.276000000000835,2.276000000001055,7.276000000000504,8,EURUSD
2010-04-26,0.003,1.9140000000006367,1.9140000000006367,9.914000000001977,9,EURUSD
2010-04-26,0.005,0.1900000000021329,-0.809999999997757,0.1900000000021329,9,EURUSD
2010-04-27,0.001,0.606999999999136,-0.3930000000007538,3.607000000001026,0,EURUSD
2010-04-27,0.002,3.213999999998052,3.213999999998052,3.213999999998052,2,EURUSD
2010-04-27,0.003,1.8209999999996285,0.8209999999997386,1.8209999999996285,7,EURUSD
2010-04-27,0.005,1.0349999999981208,0.0349999999982308,14.03499999999891,9,EURUSD
2010-04-27,0.01,6.070000000000242,-6.930000000000547,6.070000000000242,15,EURUSD
2010-04-28,0.001,0.8220000000003225,-0.1779999999995674,1.8220000000002123,0,EURUSD
2010-04-28,0.002,0.6440000000007551,-3.3559999999988044,7.643999999999984,8,EURUSD
2010-04-28,0.003,6.466000000000527,4.466000000000747,8.466000000000307,15,EURUSD
2010-04-30,0.001,2.751000000000836,1.7510000000009462,3.751000000000726,0,EURUSD
2010-05-02,0.001,0.6419999999995873,-0.3580000000003025,11.642000000000596,21,EURUSD
2010-05-02,0.002,0.2840000000015052,-0.7159999999983846,4.284000000001065,21,EURUSD
2010-05-02,0.003,2.9260000000008723,0.9259999999988722,5.926000000000542,22,EURUSD
2010-05-03,0.001,5.690000000000417,5.690000000000417,11.689999999999756,0,EURUSD
2010-05-03,0.002,0.3799999999998249,-0.6200000000000649,22.379999999999622,0,EURUSD
2010-05-03,0.003,6.070000000000242,4.070000000000462,9.069999999999911,0,EURUSD
2010-05-03,0.005,5.4499999999979565,1.449999999998397,5.4499999999979565,1,EURUSD
2010-05-03,0.01,3.900000000001125,2.900000000001235,10.900000000000354,14,EURUSD
2010-05-04,0.001,3.805999999997312,1.805999999997532,3.805999999997312,5,EURUSD
2010-05-04,0.002,2.611999999999614,1.6119999999997248,2.611999999999614,6,EURUSD
2010-05-04,0.003,1.4179999999996973,-2.582000000002082,1.4179999999996973,7,EURUSD
2010-05-04,0.005,2.029999999999532,-0.9700000000001374,2.029999999999532,8,EURUSD
2010-05-04,0.01,3.0599999999991745,1.0599999999993948,3.0599999999991745,13,EURUSD
2010-05-05,0.001,1.022999999999996,-0.9769999999997836,1.022999999999996,0,EURUSD
2010-05-05,0.002,1.0460000000023228,0.0460000000024329,15.04600000000078,0,EURUSD
2010-05-05,0.003,2.0690000000000985,-1.930999999999461,2.0690000000000985,1,EURUSD
2010-05-05,0.005,4.115000000002311,-2.8849999999991383,4.115000000002311,12,EURUSD
2010-05-05,0.01,1.2300000000009526,-4.769999999998387,19.23000000000119,13,EURUSD
2010-05-06,0.001,12.184000000001747,10.183999999999749,12.184000000001747,6,EURUSD
2010-05-06,0.002,7.368000000000929,7.368000000000929,23.368000000001388,6,EURUSD
2010-05-06,0.003,0.55200000000033,0.55200000000033,15.552000000000898,6,EURUSD
2010-05-06,0.005,0.9200000000020304,-1.07999999999997,0.9200000000020304,6,EURUSD
2010-05-06,0.01,0.8400000000019503,-5.159999999999609,0.8400000000019503,14,EURUSD
2010-05-07,0.001,7.34699999999977,7.34699999999977,18.34700000000078,0,EURUSD
2010-05-07,0.002,4.694000000000642,4.694000000000642,5.694000000000532,0,EURUSD
2010-05-07,0.003,6.041000000001073,4.040999999999073,30.04100000000065,0,EURUSD
2010-05-07,0.005,2.7350000000025965,-1.2649999999991834,4.735000000002376,0,EURUSD
2010-05-09,0.001,1.0820000000011376,0.0820000000012477,37.082000000001614,21,EURUSD
2010-05-09,0.002,0.1640000000024954,-2.8359999999993946,24.16400000000208,21,EURUSD
2010-05-09,0.003,3.245999999998972,-0.7540000000005875,11.246000000000311,21,EURUSD
2010-05-09,0.005,9.410000000000808,3.4100000000014674,13.410000000000366,23,EURUSD
2010-05-10,0.001,32.13200000000027,32.13200000000027,40.13199999999939,0,EURUSD
2010-05-10,0.002,19.26399999999884,19.26399999999884,27.26399999999796,0,EURUSD
2010-05-10,0.003,6.395999999999624,6.395999999999624,14.395999999998743,0,EURUSD
2010-05-10,0.005,2.6599999999987745,-2.340000000000675,27.65999999999824,17,EURUSD
2010-05-10,0.01,6.319999999997439,1.3199999999979894,6.319999999997439,23,EURUSD
2010-05-11,0.001,3.263000000000016,1.2630000000002362,3.263000000000016,4,EURUSD
2010-05-11,0.002,0.5260000000006926,-2.474000000001197,6.526000000000032,4,EURUSD
