Date,pair,sig,zT,zL,zH
2010-04-05,EURUSD,0.004976308699940627,-0.40251568910606383,-0.5070033531283277,0.6542288574335545
2010-04-06,EURUSD,0.004909776974841602,-1.274586599916257,-1.6859749170485,0.015125709356545723
2010-04-07,EURUSD,0.005004741157881474,-0.7480747537900624,-0.8230365004366723,0.31335813152678116
2010-04-08,EURUSD,0.0049236194152417374,0.6997251147243734,-0.7327272681961045,0.8211707387131215
2010-04-09,EURUSD,0.004923433624066832,1.8594573613436902,-0.5017887157127756,1.8745053542135244
2010-04-11,EURUSD,0.005003212490651668,-0.043900483292891423,-0.7769983667866126,0.23397319953890464
2010-04-12,EURUSD,0.004914217844619233,-1.045768601539758,-1.3605500595715734,0.5208758016867893
2010-04-13,EURUSD,0.0049406260661717894,0.3869479824104239,-0.6415803116645195,0.580144919065047
2010-04-14,EURUSD,0.0050210782901359136,0.5988912592373166,-0.30744803873731896,0.9340678195276023
2010-04-15,EURUSD,0.004978849795459298,-1.3576953526318658,-2.010286569892005,0.1470240912097487
2010-04-16,EURUSD,0.00511653910647087,-0.9387714168815008,-1.3590669884003905,0.0
2010-04-18,EURUSD,0.004953381295448111,0.11989150274011005,-0.02998400395282519,0.4492264831873371
2010-04-19,EURUSD,0.004765590780644432,0.1712388013968083,-0.9208551180483872,0.3112394108175826
2010-04-20,EURUSD,0.004749265569404003,-1.0173080081785282,-1.0643795546535952,0.5457521855439224
2010-04-21,EURUSD,0.004816244532716461,-0.5576475694605787,-1.007955411753387,0.37093471867169475
2010-04-22,EURUSD,0.004827719006653975,-2.553628831206701,-2.867211752509811,0.5409292810166909
2010-04-23,EURUSD,0.00497437523381161,2.4481174420380802,-0.2738625166794951,2.6732941867143807
2010-04-25,EURUSD,0.004937568802215331,0.21232617847718663,-0.2125490095899346,0.42442999257358743
2010-04-26,EURUSD,0.004757990271268774,0.5027307430653785,-1.1355602828273286,0.8319954746873148
2010-04-27,EURUSD,0.0048633694799132075,-3.312010080615999,-3.8744506217220764,0.015352130489297925
2010-04-28,EURUSD,0.005246744439370475,0.26015768263159966,-0.9424259175341918,1.254152012569604
2010-04-29,EURUSD,0.005482297693328455,0.7587297716440767,-0.1659612867359641,1.143783262501629
2010-04-30,EURUSD,0.005479311071150502,0.5913649661947957,-0.3446997884838905,1.2629183159754507
2010-05-02,EURUSD,0.005587659815916294,-0.6307998973957182,-0.6307998973957182,0.013397147767914667
2010-05-03,EURUSD,0.005483774985074892,-1.5824249673538375,-2.1637946401290264,0.013700171518047342
2010-05-04,EURUSD,0.005511698306706831,-3.0227858094752005,-3.232639264337132,0.2610833451550907
2010-05-05,EURUSD,0.005800772516786668,-2.165608098353407,-2.529202535531549,0.2389523695936816
2010-05-06,EURUSD,0.005951469082006881,-2.1507377325667854,-3.9531049391859323,0.5236082161006763
2010-05-07,EURUSD,0.0070115214351117745,1.1003829576333806,-0.7685511154344249,1.6139759898133692
2010-05-09,EURUSD,0.007361480568332243,-0.5268068288034292,-0.8332935126831635,0.3255972021080842
2010-05-10,EURUSD,0.0073293119073827556,-1.4068142282724283,-1.5568761794232515,2.3546203900492393
2010-05-11,EURUSD,0.008452768104839522,-0.9231289868098282,-1.1386283635405727,0.6022009652997441
2010-05-12,EURUSD,0.008692087248778771,0.05460235767950456,-0.3190312856501317,0.8886095734621611
2010-05-13,EURUSD,0.008800773622914355,-1.0200489814724236,-1.1652236393097672,0.349937387765837
2010-05-14,EURUSD,0.00890681125920516,-1.5609475020091685,-1.5972967136355,0.4024950089877532
2010-05-16,EURUSD,0.009086586188458867,0.1514951973371282,-0.017836682697795155,0.2672039156720838
2010-05-17,EURUSD,0.008880580795458686,0.21847427583168733,-1.144790955475265,0.5000443098602033
2010-05-18,EURUSD,0.009034239331003089,-2.148511529937231,-2.148511529937231,0.5529160975177605
2010-05-19,EURUSD,0.009434247423381751,2.0829263221723804,-0.008728685807854953,2.484413638964742
2010-05-20,EURUSD,0.009659031978196378,1.2877553764297758,-0.7383048971340216,1.7655365010996744
2010-05-21,EURUSD,0.01004965155063069,0.27742940786830317,-0.5252665065231363,1.065849169902722
2010-05-23,EURUSD,0.010195729449143272,-0.20361611290101936,-0.25850813596609024,0.1953868929376351
2010-05-24,EURUSD,0.010171051843047431,-1.3691255933388073,-1.4169535081347193,0.2198109308119837
2010-05-25,EURUSD,0.010241893837002252,-0.05541103121017969,-1.2824780720848716,0.386999206171813
2010-05-26,EURUSD,0.010588449634079967,-1.155793155045262,-1.3808874424996183,0.091855282932575
2010-05-27,EURUSD,0.010639157856751175,1.4167860484361627,0.0,1.6217859155051801
2010-05-28,EURUSD,0.010598928908101057,-0.7352516309032673,-0.7890885261070592,0.6462556621364269
2010-05-30,EURUSD,0.010656092220903681,0.17581479739716022,-0.038264233635983545,0.20635768837211305
2010-05-31,EURUSD,0.00995352528714604,-0.13909987895464235,-0.17185726989122918,0.3754251474342204
2010-06-01,EURUSD,0.009692816515016314,-0.21882850944241808,-1.3625758218933577,0.6787746655285316
2010-06-02,EURUSD,0.010105559982745359,0.048479837674164535,-0.5673600494403985,0.22603631521999176
2010-06-03,EURUSD,0.009232068312762482,-0.638575699502603,-0.8701008059016527,0.6787808887679049
2010-06-04,EURUSD,0.0092430762583677,-1.8999897574839997,-2.008540692013988,0.31935142933485344
2010-06-06,EURUSD,0.009396894915546673,0.00892133392198837,-0.04461789157064129,0.32959226699185523
2010-06-07,EURUSD,0.009258613725779742,-0.07245180887309911,-0.49909050382493986,0.5418449325334106
2010-06-08,EURUSD,0.009156270830167398,0.31099703867059475,-0.20170631231299052,0.7758383995983356
2010-06-09,EURUSD,0.009249455691882794,0.27089583205454576,-0.3169054193416144,1.0258129043379178
2010-06-10,EURUSD,0.009166555611754943,1.2937240805901236,-0.2824926736876772,1.3926087264997744
2010-06-11,EURUSD,0.008921329646830166,-0.16647168601798645,-0.788298267820985,0.20313021393341157
2010-06-13,EURUSD,0.008667811286662861,0.7207053485369813,-0.1237307315604687,0.7396106133680554
2010-06-14,EURUSD,0.00800893318893461,0.07160316603755391,-0.4202165722189217,0.9581184983800021
2010-06-15,EURUSD,0.007806481544099435,1.086385290698164,-0.46241267915395734,1.4291869808442492
2010-06-16,EURUSD,0.008034375728692625,-0.16182700456703986,-0.6079392289449714,0.383497971397874
2010-06-17,EURUSD,0.00793231989436587,0.8989466947843756,-0.5754126356120256,1.1734797032625002
2010-06-18,EURUSD,0.007710259576821554,0.0,-0.35651318947964766,0.3033122842311365
2010-06-20,EURUSD,0.007543775396589663,-0.38382929739060623,-0.5654690743412518,0.17023470676802419
2010-06-21,EURUSD,0.007379853192321951,-1.0299540774056781,-1.2170611906987312,0.566416470119853
2010-06-22,EURUSD,0.007284515694658672,-0.6253601643577863,-0.7821463456623969,0.3560737626040594
2010-06-23,EURUSD,0.00736749240684505,0.43087613314372364,-0.6433305119238348,0.8383955291687001
2010-06-24,EURUSD,0.00750731541310658,0.3135344039111772,-0.4988491363630381,0.8738925824683567
2010-06-25,EURUSD,0.007014786561152008,0.3809037049560609,-0.9392832618002821,0.6917969532372503
2010-06-27,EURUSD,0.007123178978084163,0.13608863577156427,-0.05674255666131978,0.15875725483009898
2010-06-28,EURUSD,0.006807343187214572,-1.1671093827849905,-1.4303928875139573,0.14227622311587987
2010-06-29,EURUSD,0.006509115601329462,-1.2932904880125549,-1.722603159265818,0.03750596969877988
2010-06-30,EURUSD,0.006631159140631489,0.5189038615887748,-0.24772604711266163,1.4533579720339207
2010-07-01,EURUSD,0.006679164092101453,3.450046354749652,-0.4169432916817084,3.7847483986448727
2010-07-02,EURUSD,0.00722483842317751,0.6071895674043911,-0.3212302347216044,1.1020074127148165
2010-07-04,EURUSD,0.007122859988447836,-0.17894439716596505,-0.20132849233371686,0.03352669737597534
2010-07-05,EURUSD,0.0068989654010218945,-0.45128536335620506,-0.49765058412677293,0.12703199412272004
2010-07-06,EURUSD,0.006779354228081195,1.3502118082975734,-0.31880582525639417,1.8169685457631508
2010-07-07,EURUSD,0.006995442960648569,0.02264916494377889,-0.7949900760538312,0.4635921305722258
2010-07-08,EURUSD,0.006916177765260503,0.7426237867346136,0.0,1.0044874174146572
2010-07-09,EURUSD,0.0066684620008787944,-0.592071267597835,-0.9603328771177397,0.4601982616537033
2010-07-11,EURUSD,0.006697538327741767,0.023630385326665632,-0.09455895779952952,0.11811454565417016
2010-07-12,EURUSD,0.006409213217334451,-0.4327344344199252,-1.0778785109015379,0.08640305105309377
2010-07-13,EURUSD,0.006455577234246518,1.419246843704161,-0.998792718028504,1.6383140296364713
2010-07-14,EURUSD,0.00683304233065797,0.17250526032800859,-0.41484413972645096,0.6773508109563193
2010-07-15,EURUSD,0.006696350084145562,2.142376941942374,-0.3169725067782531,2.5579664967706583
2010-07-16,EURUSD,0.006986678295137775,0.14398793445055721,-0.3106207169816205,0.993882394121925
2010-07-18,EURUSD,0.006934417803307085,-0.19009343441569407,-0.20128320847028258,0.134032892978872
2010-07-19,EURUSD,0.006755710815983313,0.5616704596315526,-0.22986713810198753,1.1668018074876667
2010-07-20,EURUSD,0.006667258790665324,-0.3830782924510328,-1.1521826716751618,1.0398132121957664
2010-07-21,EURUSD,0.0070445191939039675,-1.6151461750316474,-1.9270114421458315,0.07697876066332623
2010-07-22,EURUSD,0.007103593760322731,1.6561171250596871,-0.2650276575685027,1.884902543460527
2010-07-23,EURUSD,0.007190703745609887,-0.043088597283223014,-1.298500998826494,0.5589402503422201
2010-07-25,EURUSD,0.007294640403386234,0.3399027296433671,-0.14897286972908577,0.38233137418441737
2010-07-26,EURUSD,0.006635906657610688,0.6748257018756211,-0.40868924297943476,0.9415944528753138
2010-07-27,EURUSD,0.006586615751859724,0.0818547600650585,-0.33958350065622067,0.7583875393577397
2010-07-28,EURUSD,0.006681828017406118,0.11518483109005923,-0.26526202789933395,0.6094719025327541
2010-07-29,EURUSD,0.006724011143956051,0.7531914267045595,-0.25191387023667866,1.2078215183785965
2010-07-30,EURUSD,0.006595649639143804,-0.1625650175682787,-0.9896961360411816,0.3246080504433674
2010-08-01,EURUSD,0.006589508192311731,-0.03485848040422473,-0.1045994714168425,0.04646552203249514
2010-08-02,EURUSD,0.006538217960410785,1.3178621919062434,-0.03514269709894039,1.5847143822636045
2010-08-03,EURUSD,0.006494326512448429,0.583481391193884,-0.28085836311261664,1.0602917680645294
2010-08-04,EURUSD,0.006614018767994509,-0.7452796689898341,-1.0213911571052783,0.22857968979055973
2010-08-05,EURUSD,0.006613708831267734,0.28711620868598514,-0.40288084690098314,0.928284909399202
2010-08-06,EURUSD,0.00632337895578137,1.2073434851718727,-0.26421273969726095,1.8372315739431357
2010-08-08,EURUSD,0.006473654434485212,-0.13949933689036742,-0.22093216526491527,0.011619260242319468
2010-08-09,EURUSD,0.006054641692883097,-0.8353209102967692,-0.885324707187974,0.323019964301192
2010-08-10,EURUSD,0.005953622625698694,-0.7771156265636345,-1.8146117340216261,0.1524528920828759
2010-08-11,EURUSD,0.006193492570607085,-3.8126722553790837,-4.051620461150113,0.0490871139799875
2010-08-12,EURUSD,0.0064627968903684194,-0.08431921020125283,-0.8452669590960726,0.9843326535375917
2010-08-13,EURUSD,0.00632800981066212,-1.0866985055534542,-1.1486676714375075,0.7856587568912118
2010-08-15,EURUSD,0.006355638588979491,-0.11097256959494874,-0.11097256959494874,0.09857661955151624
2010-08-16,EURUSD,0.006104999775502444,0.71746767114756,-0.30845078363650663,1.4445342139519302
2010-08-17,EURUSD,0.005941871919280504,0.7470855691473232,-0.11826462980285066,1.347587916681622
2010-08-18,EURUSD,0.006046901649416814,-0.9537608982593876,-1.0054725772850859,0.6797341186621908
2010-08-19,EURUSD,0.006074433765914145,0.14146857435178206,-0.32197232576293866,1.3582102380542953
2010-08-20,EURUSD,0.0061795407398485625,-1.2175882396702638,-1.8298351692298058,0.31558246192123207
2010-08-22,EURUSD,0.006375329157003881,-0.07409872414238208,-0.19767443864498963,0.08640429288999975
2010-08-23,EURUSD,0.006229720822437175,-0.8492850443954436,-0.9509931655795968,0.39143743633721473
2010-08-24,EURUSD,0.0061774414417121865,0.05125601777161594,-0.5648899330566697,1.1111725004835329
2010-08-25,EURUSD,0.00638867047698712,0.45773613630508314,-0.33487049223821636,1.1356904946384603
2010-08-26,EURUSD,0.006440988079457229,0.4038497938805652,-0.2575433531593733,1.1354415777963178
2010-08-27,EURUSD,0.006461342239378031,0.7293444443558273,-0.32932970034737247,0.9232572085428865
2010-08-29,EURUSD,0.00645896004983959,-0.10924018879115828,-0.20640732814795817,0.09703772526425154
2010-08-30,EURUSD,0.006319532720410789,-1.0834529131955601,-1.145946317823755,0.04963599407147473
2010-08-31,EURUSD,0.006096679732214159,0.12948899807937553,-0.49299260424245156,1.0330609198778147
2010-09-01,EURUSD,0.006267423952835382,1.5161835228522742,-0.13855197678139153,2.26270010707536
2010-09-02,EURUSD,0.006508051859307529,0.2520227123860862,-0.20432157747558966,0.6472251305973356
2010-09-03,EURUSD,0.006328922929467261,1.0079691089564107,-0.061670024643281585,1.0202218148004596
2010-09-05,EURUSD,0.005923286754251512,-0.03929670375569398,-0.11791756268490317,0.0916567530296391
2010-09-06,EURUSD,0.005624337308304129,-0.9407361871066219,-1.204481074204741,0.44098295636863766
2010-09-07,EURUSD,0.005513739085335717,-1.8057748933983435,-2.0345546511546977,0.0
2010-09-08,EURUSD,0.005621204608022037,0.47588742812388557,-0.477163871160478,0.978384523962165
2010-09-09,EURUSD,0.0055353940286441885,-0.6826861699584056,-0.88228989781339,0.5527891721912783
2010-09-10,EURUSD,0.005516011220624432,0.07148957924083128,-0.4725395759661504,0.9840750350935894
2010-09-12,EURUSD,0.005484859491873694,0.6584543155166713,-0.1578094159341483,0.6727421628738343
2010-09-13,EURUSD,0.005268841049899673,1.5407692280120542,0.0,1.9681859663962527
2010-09-14,EURUSD,0.005086800092519668,2.022379530092082,-0.5050315323470538,2.5964013909909878
2010-09-15,EURUSD,0.005475042041790718,0.19665140638952402,-0.5771286811428988,0.5613003781530926
2010-09-16,EURUSD,0.00545134161192902,0.8020063885868955,-0.48006468017759396,1.5026453937604782
2010-09-17,EURUSD,0.005439706537777731,-0.2674965419900735,-0.6765326523023081,1.2897694227197853
2010-09-19,EURUSD,0.005510738122502599,-0.27804172185636616,-0.4032996206374506,0.027780755453496824
2010-09-20,EURUSD,0.005346227777886129,0.2866193834451273,-0.2008952109122786,1.1153405340485125
2010-09-21,EURUSD,0.005344727761039761,3.1534499620058005,-0.028652414858292324,3.252023846091726
2010-09-22,EURUSD,0.005538890171492032,1.5025478080965797,-0.20400949445759642,2.135012540480858
2010-09-23,EURUSD,0.005745956684262267,-1.2782393831554641,-1.3175176430860578,0.27269126081741746
2010-09-24,EURUSD,0.0056488340938569415,2.591146661219561,-0.09324608116664301,2.6698722840713183
2010-09-26,EURUSD,0.005472080705819471,-0.09488009847980136,-0.24407699472373895,0.12191635932348353
2010-09-27,EURUSD,0.005415060143400842,-0.6588506672870474,-0.7276163190723943,0.3832468289671628
2010-09-28,EURUSD,0.005440181898089926,1.9470487423710088,-0.6719431385629369,2.258294063606451
2010-09-29,EURUSD,0.005808954867396526,0.6582621694896243,-0.08880475123598142,0.9233869430643369
2010-09-30,EURUSD,0.005720606710603451,0.0897924388625709,-0.835996970627358,0.7553819473861534
2010-10-01,EURUSD,0.005793168330856673,2.0017086925430236,-0.03799210190589345,2.0017086925430236
2010-10-03,EURUSD,0.005737486590910151,-0.32866277542371936,-0.36662531516121666,0.05050854091299113
2010-10-04,EURUSD,0.005629522173535059,-1.6454398048339056,-1.6975130832051657,0.1289171764051261
2010-10-05,EURUSD,0.005573713834037446,2.661894067874114,-0.1578187362786756,2.7395903181497254
2010-10-06,EURUSD,0.005750457291644231,0.8016689023307776,-0.6792946663113434,1.2011217253334252
2010-10-07,EURUSD,0.0058450743673940375,0.09832426815693412,-0.7392387501038269,1.3714239519265525
2010-10-08,EURUSD,0.005812512409821867,0.17290719388844947,-1.1281525240408259,0.7398104001117998
2010-10-10,EURUSD,0.005980309743709058,0.011948652624040011,-0.25111913759549653,0.21494522301083438
2010-10-11,EURUSD,0.005779866453006727,-1.614762899157432,-1.7146269008465145,0.04944680745941111
2010-10-12,EURUSD,0.005612856115117289,0.705340695954993,-1.1731855957432442,0.8972226907093863
2010-10-13,EURUSD,0.005872122381311425,0.7690532572860883,-0.08566514125837338,0.9881463622867018
2010-10-14,EURUSD,0.005821453451785635,0.5029399589756509,0.0,1.6869919359037002
2010-10-15,EURUSD,0.005825402774668614,-0.5763148133477197,-1.0683241786179927,1.6446925608553513
2010-10-17,EURUSD,0.006091282523988967,-0.47006199412665906,-0.5877880940362983,0.0
2010-10-18,EURUSD,0.006018349961222524,0.13096002514260344,-1.4474141027742131,0.5469656423683706
2010-10-19,EURUSD,0.0061528616986479615,-3.114182980669763,-3.126048357563465,0.464924868083903
2010-10-20,EURUSD,0.006547955273664156,3.0463222087264334,0.0,3.2101549765740858
2010-10-21,EURUSD,0.006751130936490638,-0.6905033835331305,-1.1277130567656697,0.7716701226457282
2010-10-22,EURUSD,0.006714380335021764,0.4490155577793044,-0.5685537053749907,0.6516977762154191
2010-10-24,EURUSD,0.006782601865225346,-0.12667234622822834,-0.4226650810147277,0.04219994187275055
2010-10-25,EURUSD,0.006646137879476629,-0.41012910613376263,-0.5723304130506612,1.2771670254352763
2010-10-26,EURUSD,0.0068492075848737306,-0.7992654209510066,-1.0103276783892539,0.6279227992381788
2010-10-27,EURUSD,0.007028933798610599,-0.5147595449986425,-1.1452989109876666,0.3489756447477252
2010-10-28,EURUSD,0.007136195533022687,1.5157058224439781,-0.1626471732101241,1.5860399454606509
2010-10-29,EURUSD,0.007091568773460569,0.04045109675667735,-1.3822874875878406,0.04045109675667735
2010-10-31,EURUSD,0.007093729104713895,0.11102749011817502,-0.040395323217678226,0.2118857460012032
2010-11-01,EURUSD,0.006825718405638383,-0.6621337497605405,-1.1369253243292807,0.4083976974882445
2010-11-02,EURUSD,0.006785994850787241,1.2868311701507835,-0.30754626083120673,1.5491444726129997
2010-11-03,EURUSD,0.006953520134362934,0.9602488367940402,-0.41056926643551384,1.2348838113218599
2010-11-04,EURUSD,0.007060209415311903,1.0091055750907314,-0.2508925766133633,1.545692321873344
2010-11-05,EURUSD,0.007057976376737108,-1.9754510259207871,-2.0562572849534506,0.009957737684874297
2010-11-07,EURUSD,0.007125797978572977,0.15964186301977829,-0.13983575826620748,0.23939474437462804
2010-11-08,EURUSD,0.006977747508231751,-2.154810549067041,-2.196170642745269,0.13233409377304198
2010-11-09,EURUSD,0.0067003988637691836,-1.0047285928573397,-1.2325419590450228,1.2010859399148874
2010-11-10,EURUSD,0.007106702597728512,0.0715286779923466,-1.005238197609903,0.5813931178454487
2010-11-11,EURUSD,0.007077361697092021,-1.5783923009641099,-1.7237047553099,0.48134665856188125
2010-11-12,EURUSD,0.006975268021446581,0.7454570487542097,-0.4850496440552103,1.6328373930778075
2010-11-14,EURUSD,0.007087117155341597,-0.18542893322274415,-0.2576060456794993,0.010294465861495062
2010-11-15,EURUSD,0.006825906797296363,-1.2361185931351375,-1.34410170544855,0.6621269671829673
2010-11-16,EURUSD,0.006957270907600582,-0.8390334641442949,-1.351228289631928,0.865746021656277
2010-11-17,EURUSD,0.007311549517780598,0.5866489560790831,-0.3349096147285212,0.7177947440524218
2010-11-18,EURUSD,0.007137970408887223,1.0607520880925183,-0.11376033557108321,1.1838141080613105
2010-11-19,EURUSD,0.007029877414585096,0.15616423914277344,-0.5113345612485558,0.7687522795956614
2010-11-21,EURUSD,0.006993949709663485,0.2291024488488429,-0.09382963805101976,0.24991175247828168
2010-11-22,EURUSD,0.006883082283722551,-1.519751697113948,-1.7763801571572226,0.4538966320748642
2010-11-23,EURUSD,0.006972192413314579,-2.264430640468555,-2.543304465139215,0.15812751007314033
2010-11-24,EURUSD,0.007252433182084942,-0.3093668760140826,-1.0650718640421304,0.349778729620234
2010-11-25,EURUSD,0.007262634955320136,-0.1856787301519953,-0.7442220098412375,0.29862339176132235
2010-11-26,EURUSD,0.007186722135333546,-1.0261359159825243,-1.4576930714757363,0.11470757432345347
2010-11-28,EURUSD,0.007167939613568789,-0.49451199118510225,-0.5577675369828452,0.07350097841090694
2010-11-29,EURUSD,0.006971848196104241,-1.503194995263667,-1.8979375131262153,0.6918225273781263
2010-11-30,EURUSD,0.007285135066891441,-1.1046551697065627,-1.3901520947438486,0.5124791597404071
2010-12-01,EURUSD,0.007514510752981114,1.3247572553631153,-0.2460192274332014,1.9014792501721842
2010-12-02,EURUSD,0.007670136990935621,0.8713534047652048,-0.6373894862186845,1.2163021546633526
2010-12-03,EURUSD,0.007566378634220068,2.0155305626323816,-0.1802094955662713,2.2518007864398863
2010-12-05,EURUSD,0.007619047514514899,0.35277011417975174,-0.009812717420797678,0.4408146906716058
2010-12-06,EURUSD,0.007384216680412793,-1.2477821029073992,-1.6867250168603911,0.09085131758284894
2010-12-07,EURUSD,0.0072291444498016385,-0.4170620642570039,-0.5424262798087973,1.1714516712869478
2010-12-08,EURUSD,0.007474350304565306,0.010100093822294659,-0.6784491219174004,0.33290116786243784
2010-12-09,EURUSD,0.0073471798984506955,-0.08221482832739592,-0.8760822912462591,0.7479250273401653
2010-12-10,EURUSD,0.007227989399675461,-0.1254600500175589,-0.6389392967426112,0.43821639565989823
2010-12-12,EURUSD,0.007253803380855377,-0.02089243214047486,-0.07313736899010122,0.11485181452469004
2010-12-13,EURUSD,0.0071851492727452275,2.051822559374595,-0.1688388450001211,2.4565096799726582
2010-12-14,EURUSD,0.0073704139913944484,-0.36521580319020047,-0.38553442381394554,1.069683817394873
2010-12-15,EURUSD,0.007547455900832137,-1.3160870520811097,-1.4664729532075738,0.21808246025572417
2010-12-16,EURUSD,0.007437849495917287,0.14226170865501184,-0.44809073458548987,0.40606332191501376
