Date,pair,sig,sig_old,zT,zL,zH,rv5
2020-08-03,USDCAD,0.004818097385361002,0.0036039223608886352,-0.22919590324848854,-0.4648500384080089,0.6367020803571805,2.070680285516269e-05
2020-08-04,USDCAD,0.0045225605470881605,0.003672513350893566,-1.6286512852850241,-1.666902075023315,0.4172408629980937,1.7967296673879025e-05
2020-08-05,USDCAD,0.004593285851108228,0.0037593614678861124,-0.5032411471732827,-1.0405492268766565,0.17839573730384892,1.867545662396116e-05
2020-08-06,USDCAD,0.004588332991970026,0.003641679723391983,0.852632540934551,-0.368318294042974,0.967155682329353,2.175394771479193e-05
2020-08-07,USDCAD,0.005676639627523969,0.0035884588039943235,0.8445229744008669,-0.16806752380970633,1.058967090554302,2.1758403677953184e-05
2020-08-10,USDCAD,0.0046583404192993855,0.0036375003399489424,-0.46089184508893744,-0.7778268469678674,0.20203060447994553,1.5090791352359945e-05
2020-08-11,USDCAD,0.004306251212765771,0.003591943998074901,-0.735046627790781,-1.4514267385518387,0.029562187174477034,1.896282508746761e-05
2020-08-12,USDCAD,0.00446346583179567,0.0036588761319516602,-1.1593030675744627,-1.4081445958376562,0.6000723012881893,1.988206233847549e-05
2020-08-13,USDCAD,0.004471243788630103,0.0037859253167274224,-0.3600288828359771,-0.8613149950077175,0.1502630960879518,1.5241437379037856e-05
2020-08-14,USDCAD,0.004310365323956609,0.0037933180082470137,0.7235927701998149,-0.2686361534184906,0.8844736041679163,1.2803986740029738e-05
2020-08-17,USDCAD,0.0040274924529710415,0.0038396112642470463,-0.7612688421108574,-1.3271683026172163,0.08049047255057874,1.5672508749447472e-05
2020-08-18,USDCAD,0.004293842970681572,0.0038535765626047523,-1.1176657533204104,-1.238050624415584,0.014091051163237285,1.754606718845679e-05
2020-08-19,USDCAD,0.0042252951648862,0.0037941262403818924,0.9423977033401101,-0.4572914506847265,1.2234921474115943,1.847156452895741e-05
2020-08-20,USDCAD,0.004212002945648418,0.0038044613343656995,-0.6640679589875974,-0.7740252610784651,0.5994831461433848,1.566923204093135e-05
2020-08-21,USDCAD,0.004264586694277609,0.0037909760122703372,-0.017800076831115192,-0.27427111768962287,1.0637675755335825,1.4714045860069037e-05
2020-08-24,USDCAD,0.004156789292455933,0.0038143793288245137,0.811306189105804,-0.7132890965366816,1.1841354234563484,1.2265936596643715e-05
2020-08-25,USDCAD,0.004121986781772989,0.003926266826448686,-0.9618479408258661,-1.076125226572591,0.3943025327588801,1.1907711106659196e-05
2020-08-26,USDCAD,0.003945346481913139,0.003924530843068409,-0.4817703583802201,-0.6496414593866122,0.7612551244214094,1.2311164605989717e-05
2020-08-27,USDCAD,0.003895173462397614,0.003980240773688916,-0.338223182402292,-0.7611398426042256,0.5074757135136283,3.280752504717777e-05
2020-08-28,USDCAD,0.004802235657524866,0.0038433171528749438,-0.4145715163327189,-1.2110823206982229,0.15227869305241915,2.0291604679311786e-05
2020-08-31,USDCAD,0.00467336528463866,0.0038988659598966787,-0.9579276139662242,-1.2601132032146567,0.12086877808738138,2.0105917856624274e-05
2020-09-01,USDCAD,0.004444100078451923,0.003900933590740036,0.27940910239026195,-0.7693029456368129,0.8303108668835066,2.2507441676527152e-05
2020-09-02,USDCAD,0.004575308410625419,0.003908716770136395,-0.12560456702664793,-0.296542699087837,0.6786892245879378,1.9506310292447585e-05
2020-09-03,USDCAD,0.004574030938787347,0.003884509416554288,1.5079238202162875,-0.0033513791553327803,1.9152630345151527,3.0155642120170785e-05
2020-09-04,USDCAD,0.005865471822505315,0.003931011873634355,-0.9995964030507636,-1.216427453553689,0.031143147647247488,2.967721421103065e-05
2020-09-07,USDCAD,0.004971358591098205,0.003918820982113,0.5414061457022249,-0.27125050807857554,0.8529762941164812,7.649707683871531e-06
2020-09-08,USDCAD,0.00391469611653111,0.003937066122562385,2.795494792053552,-0.19318465704145987,3.1329154809034936,2.6615652152786108e-05
2020-09-09,USDCAD,0.006882594091123456,0.004074219901404488,-0.9567872139362539,-1.0905118842439363,0.21054888008906897,1.8111770685594813e-05
2020-09-10,USDCAD,0.004413767462532349,0.004034158360546084,0.6209847341362171,-0.5916025586791364,0.8510563027210427,2.034576917702464e-05
2020-09-11,USDCAD,0.004570496487299008,0.004084483851790954,-0.21078400562786745,-0.64128097238323,0.30171483373983166,1.503204228612106e-05
2020-09-14,USDCAD,0.004175839732616811,0.004086534373200588,0.0018174440726231279,-0.42748229966139856,0.36502929564065045,1.0877099159765708e-05
2020-09-15,USDCAD,0.004084130866097861,0.004037055154120431,0.32868910841012117,-0.7817105118384061,0.47710449788899306,1.3203708653801973e-05
2020-09-16,USDCAD,0.005254188874613854,0.004079727173061419,-0.20061260333821623,-0.9674845379811301,0.09085554407496849,2.2400215896510663e-05
2020-09-17,USDCAD,0.0045196493608842744,0.0040546197444964105,-0.5092318563151894,-0.5950595048036128,1.11352915697613,2.0321992871185788e-05
2020-09-18,USDCAD,0.004382276994722202,0.0041404721102485794,0.8971261176050416,-0.22743925996257539,1.0180893105671498,1.1116020112318276e-05
2020-09-21,USDCAD,0.003870198710001534,0.004095978438754159,1.9517745220621507,-0.607447811112068,2.3050640553733657,2.679466442486214e-05
2020-09-22,USDCAD,0.004665853188518832,0.004167030866434901,-0.06929424668247014,-0.29828569508196817,0.702955027110651,2.4241196819678194e-05
2020-09-23,USDCAD,0.004736786291522771,0.004158615571685936,1.4224662128337076,-0.06192621144713654,1.5265197559078152,1.970395041696369e-05
2020-09-24,USDCAD,0.004585443455223125,0.004138388248923453,-0.6133676400713313,-1.0188755101124962,0.49303078205107126,2.477714980744748e-05
2020-09-25,USDCAD,0.004823654816042682,0.0041952500565933006,0.5226745243520919,-0.17555424379092208,1.0533050999133684,1.2548469375637767e-05
2020-09-28,USDCAD,0.004367872283129622,0.004166859309876593,-0.4417728410492669,-0.5069122421796668,0.338457777920913,1.4450880495034064e-05
2020-09-29,USDCAD,0.004553895588247884,0.004114544789056947,0.42700825536488524,-0.09865839644428445,0.9939730128171935,1.5657091753737335e-05
2020-09-30,USDCAD,0.004463388047530849,0.004030063786592727,-1.2741932944270082,-1.3819671733950543,0.608514079896549,2.162760597915424e-05
2020-10-01,USDCAD,0.004576289498057589,0.00413498500453926,-0.363189579943657,-0.677564434316344,0.23304349569514085,1.9035031471245548e-05
